Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG000BH3JF8 FIGI,BBG000Q5ZRM7 FIGI,BBG00FN64XT9 FIGI,BBG000FKJRC5 FIGI,BBG000PWTD92 FIGI,BBG000K1T9L0 FIGI,BBG00XP21PQ0 FIGI,BBG005CHLM96 FIGI,BBG000BP30Y0 FIGI,BBG000BJW241 FIGI,BBG001DCTG63 FIGI,BBG000V78V75 FIGI,BBG000BJGGV8 FIGI,BBG000BK2F42 FIGI,BBG012QSDSK6 FIGI,BBG000BK6MB5 FIGI,BBG000PQ4W72 FIGI,BBG00NBK0GC3 FIGI,BBG000CVRFS4 FIGI,BBG00Z9CCRH5 FIGI,BBG00XXPB3L3 FIGI,BBG000G9W6L0 FIGI,BBG000BLNNH6 FIGI,BBG000BD2167 FIGI,BBG00VSYYVB8 FIGI,BBG000BMQCP6 FIGI,BBG018CYVVW5 FIGI,BBG000BMTX31 FIGI,BBG000BMY992 FIGI,BBG000CS7CT9 FIGI,BBG000BNGTQ7 FIGI,BBG000N7KBZ3 FIGI,BBG000H9LNX1 FIGI,BBG000F9XKN7 FIGI,BBG000BT1XR0 FIGI,BBG004S641N5 FIGI,BBG000BGKJ70 FIGI,BBG000CS0D96 FIGI,BBG000CYSFS7 FIGI,BBG00RP5HYS8 FIGI,BBG00Q741Z16 FIGI,BBG000BFRRX8 FIGI,BBG000BGKTF9 FIGI,BBG000BCVMH9 FIGI,BBG000C3J3C9 FIGI,BBG000KMVDV1 FIGI,BBG00JGMWFM9 FIGI,BBG00G5JGQ66 FIGI,BBG000FKMP26 FIGI,BBG00B8NWRF5 FIGI,BBG000BVMGF2 FIGI,BBG000H9G7X2 FIGI,BBG00D0Y81M1 FIGI,BBG000BRNGM2 FIGI,BBG000BCQ4P6 FIGI,BBG000BJ5HK0 FIGI,BBG000C221G9 FIGI,BBG000BDCQ25 FIGI,BBG000C2VBB0 FIGI,BBG000CGC1X8 FIGI,BBG000HT5G06 FIGI,BBG00HY28K89 FIGI,BBG002293PJ4 FIGI,BBG000P5LMQ0 FIGI,BBG001KFKQM7 FIGI,BBG000BLV2Q3 FIGI,BBG000BT2TP0 FIGI,BBG000BLJWF3 FIGI,BBG000BSJK37 FIGI,BBG002BC7WC5 FIGI,BBG000BVWZF9 FIGI,BBG000BW3299 FIGI,BBG000BXMFC3 FIGI,BBG00RRGSJR4 FIGI,BBG000BDD940 FIGI,BBG000CQCCK6 FIGI,BBG000G7CDN9 FIGI,BBG000BD53V2 FIGI,BBG000MQQ963 FIGI,BBG001D8R5D0 FIGI,BBG000C6W444 FIGI,BBG000BGYMH7 FIGI,BBG000C8H633 FIGI,BBG01KN29X02 FIGI,BBG01KP5K5J1 FIGI,BBG01KPVGL95 FIGI,BBG01KQ6DGT1 FIGI,BBG01KR2QD67 FIGI,BBG01KRNB1K7 FIGI,BBG01KS17Q79 FIGI,BBG01KS86ML8 FIGI,BBG01KT2GV75 FIGI,BBG01KTTNW30 FIGI,BBG01KV3M6P8 FIGI,BBG01KVL5BC0 FIGI,BBG01KWMZZF8 FIGI,BBG01KX68KZ3 FIGI,BBG01KXPHJ11 FIGI,BBG01KY0T8K5 FIGI,BBG01KYM8ZF6 FIGI,BBG01KZHH1S7 FIGI,BBG01L01L9T5 FIGI,BBG01L0NGR77 FIGI,BBG000BPH459 FIGI,BBG000JCPGZ1 FIGI,BBG000BJSBJ0 FIGI,BBG00GNT7999 FIGI,BBG000CHSS88 FIGI,BBG000BS9489 FIGI,BBG000QFJJW0 FIGI,BBG000C496P7 FIGI,BBG000JK9DK4 FIGI,BBG000QYVKN2 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG000C1XVK6 FIGI,BBG000BLKK03 FIGI,BBG01KHLTFQ6 FIGI,BBG01KJC4Y71 FIGI,BBG01KJN6WX0 FIGI,BBG01KJYB0R7 FIGI,BBG01KM5DFP3 FIGI,BBG003CVMLQ2 FIGI
5/27/2022,203.59,8766.832,2285.416,1887.896,1906.934,2078.051,2155.71,80.19,147.94,110.544665,1930.276827,25.25,2035.83,1043.17,101.668,1137.93,123.328477,1200.502,777.86,669.03,590.46,1559.34,805.12,2470.27,547.81,280.2,200.75,380.97,60.71,198.8,1109.06,1007.11,1149.44,918.18,958.38,3154.55,2833.83,2036.99,10172.79,23.9272,72.41686,40.02327,2.34921,236.2141,141.51,35.08,251.86,70.77,82.41,9.78,29.39,115.14,134.48,14.49,60.64,74.03,105.16,9.99,61.4597,256.17,3.52,88.36,15.56,11.62,73.44,139.27,52.68,26.31,68.37,18.17879629,53.37,52.96,41.87,42.45,18.28,26.54,16.79,0.865398187,171.63,31.33,590,29.63,40.23,13.45,93.44,126.46,71.24,45.62,16.62,54.47,8.69,82.22,48.12,136.89,22.55,108.84,117.64,173.61,177.86,50.36,11.05,118.65,139.76,138.2,24.33,291.03,199.14,26.72,38.06,54.49,166.17,21.29,68.96,362.48,222.5,297.46,27.57,94.93,126.97,110.67,102.24,71.09,85.91,27.21,349.45,31.07,96.44,97.21,93.23,91.87,126.49,91.47,99.32,115.62,113.42,125.78,123.26,92.77,106.79,107.42,113.73,112,106.11,115.46,98.29,91.14,273.24,61.86,77.43,35.81,264.14,75,41.52,33.91,47.92,34.42,357.78,195.13,284.79,461.21,96.78,104.61,95.34,95.25,97.22,67.99
5/30/2022,203.59,8766.832,2285.416,1887.896,1906.934,2078.051,2155.71,80.19,147.94,110.544665,1930.276827,25.25,2063.2,1065.09,101.668,1137.93,123.328477,1200.502,777.86,669.03,590.46,1559.34,805.12,2470.27,547.81,280.2,200.75,380.97,61.56,198.8,1109.06,1007.11,1149.44,918.18,958.38,3154.55,2833.83,2036.99,10172.79,24.69575,80.5881,41.10545,2.32488,236.2141,141.51,35.08,251.86,70.77,82.41,9.78,29.39,115.14,134.48,14.49,60.64,74.03,105.16,9.99,61.4597,256.17,3.52,88.36,15.56,11.62,73.44,139.27,52.68,26.31,68.37,18.17879629,53.37,52.96,41.87,42.45,18.28,26.54,16.79,0.865398187,171.63,31.33,590,29.63,40.23,13.45,93.44,126.46,71.24,45.62,16.62,54.47,8.69,82.22,48.12,136.89,22.55,108.84,117.64,173.61,177.86,50.36,11.05,118.65,139.76,138.2,24.33,291.03,199.14,26.72,38.06,54.49,166.17,21.29,68.96,362.48,222.5,297.46,27.57,94.93,126.97,110.67,102.24,71.09,85.91,27.21,349.45,31.07,96.44,97.21,93.23,91.87,126.49,91.47,99.32,115.62,113.42,125.78,123.26,92.77,106.79,107.42,113.73,112,106.11,115.46,98.29,91.14,273.24,61.86,77.43,35.81,264.14,75,41.52,33.91,47.92,34.42,357.78,195.13,284.79,461.21,96.78,104.61,95.34,95.25,97.22,67.99
5/31/2022,203.61,8712.602,2269.066,1864.043,1895.136,2060.039,2145.05,79.5,146.05,110.160396,1921.30995,25.04,2037.87,1077.67,101.752,1135.47,122.672756,1209.685,772.2,658,588.47,1537.92,798.27,2452.89,539.06,276.44,201.56,375.72,61.03,193.73,1118.67,1005.62,1150.43,916.91,959.79,3127.85,2815.81,2027.4,10599.64,23.54943,80.72008,39.90158,2.25158,233.8474,139.59,35.22,254.65,67.72,81.17,9.58,28.13,114.2,130.56,13.97,60.59,73.72,104.5,9.8,61.0929,247.08,3.35,88.39,15.3,11.41,72.98,138.84,51.61,25.74,67.53,18.04652058,54.17,52.97,40.32,41.02,17.52,26.27,15.93,0.872017877,168.3,31.11,595.31,28.46,39.31,12.79,93.4,127.86,71.44,45.05,16.42,52.87,8.44,81.46,47.59,136.69,20.44,107.02,116.31,172.56,175.02,50.17,10.91,116.53,143.22,130.68,23.62,290.08,197.59,27.09,37.18,53.13,164.13,21.29,66.88,355.82,219.78,298.18,26.82,94.46,125.02,109.51,101.61,68.78,84.25,26.925,339.38,31.43,96.54,97.31,92.4,90.98,124.83,90.78,98.69,113.82,111.84,123.76,121.71,91.82,105.93,106.41,112.76,111.1,105.45,114.89,97.8,90.28,271.87,60.9,75.69,35.4,258.24,74.61,41.47,34.33,47.48,34.83,357.87,193.64,282.5,454.23,95.84,103.92,94.41,94.32,96.93,67.58
6/1/2022,203.61,8648.284,2251.766,1854.824,1880.001,2045.645,2137.59,78.9,145.64,110.727193,1921.935546,25.19,2021.94,1067.86,102.498,1132.04,121.857045,1199.486,762.06,669.6,578.63,1516.03,793.32,2444.75,533.52,273.4,200.16,375.11,59.96,186.4,1118.24,1006.41,1149.2,915.87,958.98,3129.61,2813.13,1995.42,10713.8,24.10496,79.37984,39.7473,2.29322,231.3478,137.44,34.57,250.42,67.23,78.14,9.18,28.56,110.64,130.48,13.61,59.61,74.38,103.22,9.75,60.492,243.86,3.33,88.96,15.58,11.51,72.71,139.43,50.82,25.31,68.31,17.80954607,52.96,51.35,40.2,39.57,17.01,26.09,15.51,0.86466579,164.95,31.04,583.66,28.08,38.94,12.45,94.96,124.96,73.05,45.23,16.41,52.91,8.61,79.84,47.72,134.7,20.44,105.29,116.43,173.07,174.82,49.58,10.73,116.42,140.02,129.67,23.38,290,195.9,26.73,37.57,52.44,164.5,21.22,65.22,345.87,221.32,293.5,27.09,93.21,125.01,110.77,101.38,67.53,83.75,27.37,337.07,31.38,95.8,96.56,91.49,90.06,123.2,89.87,97.14,112.23,110.35,121.27,119.48,90.81,104.64,104.83,111.33,109.56,103.87,113.32,95.17,89.26,272.42,63.26,76.17,35.02,257.42,72.92,41.02,32.35,46.01,33.88,357.06,188.64,278.52,447.59,94.88,102.38,93.47,93.33,94.89,66.57
6/2/2022,203.61,8809.179,2296.174,1897.674,1933.809,2070.058,2140.03,79.23,146.31,112.273877,1946.125262,25.68,2032.45,1061.44,101.824,1138.43,122.096978,1235.795,772.53,667.6,586.81,1527.83,808.34,2504.39,547.83,277.41,205.32,377.37,59.6,195.55,1136.8,1005.26,1146.58,918.24,955.73,3199.65,2861.89,2074.57,11051.15,24.65993,80.02658,41.3644,2.29929,242.2149,138.37,35.13,264.4,68.72,80.26,10,30.57,113.85,135.07,14.99,60.05,76.55,106.19,10.2,60.8666,268.95,3.41,90.92,16.08,11.85,75.27,140.15,53.14,27.52,68.53,18.05423277,54.77,52.88,41.18,39.21,18.54,27.05,16.01,0.890839626,174.15,31.29,593.57,28.67,40.08,13.9,95.86,126.37,76.36,45.79,16.49,53.71,9.02,82.39,47.59,134.15,20.41,107.79,116.6,177.5,178.84,51.35,10.88,119.7,146.2,133.84,24.04,301.94,207.38,27.22,38.65,54.4,167.1,21.19,69.78,361.09,225.39,299.7,27.53,94.96,133.49,114.36,102.78,68.77,86.51,27.975,347.33,31.2,97.67,98.44,93.21,91.88,126.24,91.64,99.95,114.67,112.9,124.24,120.68,92.6,106.82,107.47,113.35,111.46,105.63,114.98,97.89,91.3,274.58,62.58,78.52,35.96,267.48,73.26,41.74,31.43,46.34,36.64,363.08,198.86,281.63,449.55,96.75,104.6,95.45,95.15,98.36,68.11
6/3/2022,203.61,8665.801,2258.521,1883.053,1889.851,2050.427,2136.69,78.64,145.68,114.195223,1924.125132,25.92,2029.06,1060.74,102.14,1136.31,121.857045,1200.563,764.48,676.93,577.81,1510.43,805.43,2442.38,542.46,273.96,200.46,375.72,60.82,192.35,1120.24,1004.28,1147.09,919.62,956.06,3147.74,2766.76,2007.92,10771.1,24.44939,80.05077,41.15644,2.28722,235.8241,134.49,35.25,264.22,68.42,79.21,9.59,29.98,110.3,133.69,14.39,59.96,76.11,103.82,10.8,60.0628,268.88,3.32,92.16,16.06,11.64,76.89,141.18,51.53,27.18,68.66,17.86610211,53.01,52.54,41.48,38.1,18.22,26.38,15.81,0.86544216,170.87,30.86,565.33,28.99,39.59,14.57,96.48,124.05,75.18,45.25,16.37,53.33,8.52,80.77,47.37,131.97,20.36,107.03,116.11,177.32,180.14,50.8,10.77,118.56,141.22,132.3,24.23,304.63,210.52,27.37,38.89,54.15,165.77,20.9,67.28,356.85,224,301.25,26.72,94.67,134.92,113.36,101.4,71.21,85.48,27.99,345.64,31.68,94.5,95.25,92.55,91.26,125,90.87,97.67,113.9,111.56,123.85,121.16,91.74,105.75,106.13,112.3,110.62,104.51,114.03,95.3,90.27,270.02,62.75,78.69,35.83,268.19,71.63,40.6,30.8,45.31,36.35,357.82,190.78,280.29,442.41,95.87,103.41,94.62,94.32,96.02,68.17
6/6/2022,203.61,8693.057,2265.698,1889.885,1897.513,2055.394,2123.35,78.05,145.82,113.839774,1917.660639,25.94,2040.1,1071.33,102.437,1135.65,121.249228,1212.902,764.9,676.16,580.02,1510.38,808.67,2443.41,547.73,273.16,202.42,377.41,60.07,190.22,1124.82,1005.1,1147.28,918.83,955.87,3144.65,2778.46,2004.26,10985.04,24.26026,80.05077,40.73871,2.26873,233.7765,134.91,35.4,265.68,69.89,79.53,9.32,30.38,112.37,135.28,14.57,61.06,76.64,105.3,11.47,60.0863,284.34,3.18,95.12,16.23,12.37,78.62,142.88,51.81,26.12,68.86,17.87591763,52.87,52.15,42.12,37.22,18.88,26.37,16.31,0.874336896,174.89,30.85,565.26,28.8,39.57,14.97,96.3,125.68,75.69,45.33,16.14,54.59,8.58,82.22,47.64,132.35,20.53,110.19,116.76,180.01,182.06,50.88,10.92,118.47,140.44,130.75,24.37,310.21,221.22,27.19,39.86,53.13,161.82,20.94,67.63,356.42,225.17,307.27,26.99,94.53,143.36,112.91,101.7,69.18,85.67,28.985,347.77,31.41,94.73,95.48,92.89,91.6,126.4,91.19,98.43,115.11,112.6,124.59,120.67,91.91,106.42,106.6,112.43,111.19,104.93,114.06,95.05,90.51,268.75,63.71,80.19,36.46,269.05,72.73,41.41,30.42,46.3,38.2,360.14,194.25,285.39,444.1,96.09,104.16,94.98,94.58,97.81,68.98
6/7/2022,203.62,8776.089,2288.608,1919.563,1916.043,2078.162,2129.52,78.23,148.17,114.713987,1926.314719,26.13,2029.95,1061.02,102.318,1137.63,121.761031,1208.395,768.11,697.38,584.01,1530.06,819.64,2473.11,551.69,276.31,203.45,379.59,59.93,196.11,1118.87,1003.94,1146.35,919.94,955.61,3181.21,2820.4,2022.48,10829.53,24.12665,78.43137,40.15015,2.24914,237.7918,135.26,35.69,271.32,70.8,79.83,9.26,30.21,113.44,136.18,14.76,60.2,76.65,104.57,10.4,60.8666,292.78,3.21,94.1,16.33,11.95,77.63,142.78,52.7,27.26,73.32,17.95093619,53.28,52.03,45.59,37.67,19.18,26.27,16.74,0.871087963,176.38,31.2,582.77,29.02,39.99,15.55,99.93,128.23,76.41,45.57,16.2,54.41,8.54,82.22,47.59,132.54,20.18,110.51,117.43,181.62,185.49,51.14,10.98,117.84,141.89,133.68,24.43,306.09,220.01,27.01,39.97,55,165.02,21.14,68.14,363.58,228.75,312.68,26.83,94.83,146.03,112.83,102.62,72.6,86.01,29.83,351.45,32.17,96.39,97.15,93.5,92.23,127.73,91.85,99.77,115.46,113.42,125.03,121.9,92.71,106.97,107.25,113.35,111.78,105.67,114.85,96.29,91.3,272.5,66.56,79.78,37.36,267.04,72.54,41.73,30.56,46.41,38,364.02,195.65,288.21,449.78,97.03,104.7,95.78,95.46,99.23,69.05
6/8/2022,203.62,8681.684,2263.885,1891.007,1899.869,2050.201,2123.12,77.56,146.79,117.307804,1930.902424,26.34,2026.78,1073.74,102.542,1138.41,121.409217,1200.18,758.71,698.43,574.06,1518.1,804.65,2445.63,540.1,269.59,203.4,372.06,61.48,196.95,1115.43,1002.03,1144.39,921.17,956.89,3155.71,2798.68,1975.07,10680.57,23.73733,77.15827,40.26594,2.2818,235.4252,132.85,35.24,267.86,68.58,76.5,9.51,29.72,109.77,131.72,14.74,59.17,75.28,103.76,10.4,60.2111,290.18,3.39,93.44,16.03,11.85,75.19,140.83,51.13,27.37,71.74,17.73125567,51.95,51.22,45.76,37.27,18.68,26.56,17.51,0.865166069,176.22,30.61,560.72,28.47,39.39,15.49,96.77,125.17,74.3,44.92,15.88,53.61,8.38,80.01,46.4,131.06,19.83,108.71,115.22,178.79,179.23,49.87,10.81,115.52,138.96,132.29,23.69,300.54,207.72,25.81,38.23,54.58,160.6,21.05,67.58,363.45,221.68,305.19,26.49,94,142.84,109.15,101.06,73.21,84.63,29.09,336.8,31.93,95.09,95.84,92.33,91.01,125.91,90.59,98.04,114.56,112.16,124.23,120.73,91.43,105.69,106.06,112.18,110.73,104.32,113.47,95.08,89.97,270.41,66.19,78.49,36.61,253.88,71.51,40.44,30.74,46.55,35.62,362.33,196.64,281.79,450.52,95.71,103.31,94.32,94.1,96.71,68.27
6/9/2022,203.62,8475.912,2209.489,1850.856,1850.238,2005.589,2121.7,76.94,143.2,116.7314,1927.670177,26.28,1992.38,1067.15,103.223,1131.38,121.217291,1176.702,747.32,682.35,559.1,1483.32,788.81,2379,527.19,263.42,197.8,362.99,59.72,187.96,1110.77,1002.72,1147.67,917.92,958.79,3079.98,2706.52,1922.74,10245.65,21.92636,75.89318,38.79458,2.28649,229.3623,133.22,34.49,258.79,67.61,76.27,9.02,28.76,106.5,130.35,14.05,58.19,74.84,99.74,9.7,58.3539,277.87,3.21,90.33,15.98,11.32,74.18,137.96,49.9,26.41,69.04,17.46506832,50.84,50.43,46.6,35.35,17.85,25.76,17.39,0.848241633,173.91,30.26,544.18,29.3,38.85,15.41,94.22,119.34,73.05,44.26,15.63,53.78,7.56,79.64,46.32,127.86,19.36,107.47,112.95,173.95,178,49.51,10.65,113.03,136.71,128.81,23.45,287.65,203.15,25.26,37.74,53.38,158.02,20.88,59.78,351.61,216.79,298.4,26.07,92.82,136.08,107.76,99.23,70.26,82.72,28.55,332.87,31.25,92.58,93.31,91.03,89.6,122.52,89.2,95.22,113.82,110.13,122.59,117.69,89.84,103.74,103.93,109.96,109.32,102.19,111.26,91.82,88.45,264.79,66.16,77.34,36.01,252.27,69.85,39.46,29.15,45.43,31.72,349,184,277.93,449.62,94.13,101.16,92.81,92.66,92.93,67.42
6/10/2022,203.6,8229.426,2144.011,1800.284,1782.44,1959.668,2104.22,75.63,140.96,115.924435,1951.338563,26,1934.2,1054.64,104.148,1124.68,120.081704,1127.719,744.53,670.72,538.67,1459.09,765.48,2286.44,511.12,257.1,192.17,360.2,57.81,179.09,1084.93,1001.93,1150.82,912.99,962.72,2954.6,2608.89,1848.11,9670.9,22.10831,72.27894,37.69293,2.18045,222.9094,131.36,32.74,249.48,66,75.87,8.75,28.05,99.2,125.72,13.57,55.56,72.78,97.8,9.34,55.5837,261.5,3.05,84.68,15.55,10.75,72.47,136.19,48.7,25.02,68.01,17.39986528,48.76,51.09,45.75,33.88,17.05,24.75,15.83,0.812931572,168.23,29.69,522.07,27.57,37.34,14.39,90.89,112.58,69.76,43.49,15.19,52.62,7.27,77.27,46.79,124.59,19.07,102.72,111.97,168.89,172.91,47.87,10.34,109.09,133.2,124.94,21.99,278.07,191.24,25.14,36,51.67,156.01,20.69,55,337.52,211.12,280.22,24.89,90.25,132.33,96.45,96.34,67.03,80.14,27.465,321.75,30.29,88.75,89.45,88.68,87.22,118.33,86.73,91.15,110.81,106.58,119.22,114.54,87.6,102.15,102.3,107.8,106.75,99.89,109.29,88.03,86.1,252.99,65.23,75.91,34.81,247.18,67.99,38.03,28.09,44.28,31.82,334.75,175.57,278.1,444.19,91.52,99.48,90.18,90.12,87.43,66.58
6/13/2022,203.57,7910.428,2057.559,1714.595,1702.307,1887.267,2070.1,73.1,136.1,116.17421,1905.982845,25.77,1877.83,1016.46,105.078,1116.2,118.530327,1075.199,728.27,636.32,522.78,1415.21,742.31,2184.29,491.07,244.81,183.65,343.53,54.77,164.79,1075.91,999.05,1155.82,908.62,965.57,2823.18,2514.25,1741.46,9149.75,20.88485,69.47776,34.97439,2.13556,216.1196,127.18,30.15,238.26,62.05,73.65,8.02,26.9,94.42,118.27,12.46,52.92,71,94.96,8.78,52.8447,244.52,2.78,78.76,14.94,9.83,71.68,135.11,47.04,24.09,64.44,17.01986473,46.16,50.33,40.54,32.85,15.61,23.19,14.24,0.775071816,161.09,27.47,506.05,27.36,36.49,12.08,87.96,107.01,68.29,43.24,13.96,50.27,6.82,73.93,45.26,123.1,19.25,98.92,107.01,161.2,166.44,46.33,10.13,102.44,128.66,121.8,20.76,257.99,181.3,25.13,34.29,47.44,150.91,19.76,51.86,315.92,208.07,265.06,23.53,85.81,119.93,90.8,92.93,63.32,76.96,26.58,316.6,28.39,82.89,83.54,85.86,84.41,111.95,83.83,86.11,107.55,102.05,115.58,110.75,84.65,98.78,98.78,104.28,103.09,96.73,105.78,84.25,82.97,242.26,60.63,72.41,33.38,239.7,66.01,37,25.81,43.62,29.46,319.74,164.26,269.68,426.28,88.38,96.06,86.99,86.92,81.71,65.15
6/14/2022,203.57,7883.341,2050.079,1707.829,1702.614,1873.84,2057.31,73.58,135.42,114.252864,1886.693631,25.3,1847.36,1017.87,105.518,1119.11,117.68268,1072.55,718.89,636.74,517.85,1400.14,740.45,2197.85,486.95,242.34,183.13,334.65,53.36,166.08,1085.44,997.48,1156.94,912,964.17,2842.87,2526.46,1752.62,9033.02,16.96132,67.58839,34.7507,2.15572,214.8787,124.57,31.12,240.78,61.87,72.77,8.13,27.36,94.32,120.44,12.23,53.35,71.05,95.25,8.54,53.1022,240.15,2.63,79.42,14.92,9.68,73.07,135.72,44.92,24.26,64.12,16.80065162,46.7,50.39,41.07,32.8,15.65,22.75,15.03,0.773162248,158.43,27.17,505.57,28.23,35.94,12.51,87.4,106.58,68.5,42.91,13.34,50.16,6.93,74.14,43.26,121.99,19.25,98.5,105.54,161.09,167.14,45.86,10.24,99.89,130.26,119.89,20.92,245.33,182.04,25.37,34.98,47.36,151.04,19.45,51.62,310.58,208.49,260.12,23.19,86.32,123.86,91.98,90.8,63.42,76.5,26.625,316.47,28.79,84.91,85.57,85.58,83.92,111.54,83.49,86.36,106.65,101.97,115.11,110.57,84.11,97.82,97.72,103.25,102.58,95.77,104.87,83.28,82.55,244.49,61.39,71.48,32.78,239.47,64.95,37.04,25.41,44.41,30.1,322.14,163.73,272.67,423.93,87.83,95.35,86.68,86.58,81.67,64.15
6/15/2022,203.58,7998.619,2080.862,1731.139,1741.399,1888.453,2079.51,75.01,135.53,110.775227,1892.74106,25.25,1858.63,1020.1,105.158,1124.45,118.418345,1104.97,719.48,623.21,524.26,1414.45,747.92,2245.55,487.09,247.99,187.46,336.92,52.7,171.99,1104.91,997.93,1152.75,913.41,962.05,2908.8,2575.48,1790.48,9498.83,20.04008,69.01894,35.28842,2.16823,217.1124,128.93,32.34,243.12,63.67,73.51,8.54,27.58,96.18,120.19,12.3,52.6,71.48,95.47,9.32,53.9216,248.54,2.76,81.94,14.75,10.04,73.5,137.06,47.07,25.58,64.08,16.81444008,47.43,50.88,42.79,34,16.64,23.64,15.27,0.796532646,161.22,27.45,512.46,27.94,36.77,13.36,86.75,108.17,69,43.8,13.18,50.08,7.22,74.27,43.67,121.67,19.77,98.5,106.09,161.1,169,46.03,10.2,103.42,131.03,121.31,21.19,250.34,185.61,26.42,34.48,47.88,153.79,19.44,53.07,318.27,209.84,265.96,23.5,88,122.37,93.07,92.15,65.68,76.45,26.93,318.45,28.07,86.44,87.12,86.46,84.82,112.78,84.39,87.59,108.23,103.42,116.96,111.35,85.1,98.13,98.18,103.82,103.71,96.25,105.67,84.75,83.51,251.76,60.07,74.19,32.96,242.25,65.43,36.87,25.65,45.01,30.4,325.39,169.35,275.26,433.22,88.9,96.02,87.73,87.62,83.39,65.12
6/16/2022,203.61,7739.388,2009.94,1649.836,1671.208,1832.131,2084.38,73.82,132.06,112.965562,1924.43793,25.41,1847.03,1008.11,103.631,1118.33,119.090137,1052.382,714.75,588.41,510.78,1392.94,722.66,2153.2,469.3,241.66,180.99,330.3,52.77,162.15,1085.43,993.06,1156.09,909.63,966.18,2806.47,2474.81,1685.33,9134.58,20.25728,65.87166,34.54176,2.15087,213.487,125.31,29.75,233.12,59.14,72.79,8.03,26.71,93.36,109.71,11.46,49.22,68.91,90.7,8.37,50.9485,223.99,2.56,76.31,13.65,9.54,69.86,135.67,43.83,23.77,60.3,16.70389871,43.26,49.82,40.31,32.1,16.01,22.19,14.46,0.758623871,151.13,26.14,460.68,26.1,34.58,12.55,82.86,102.11,67.68,43.32,12.31,45.43,6.83,69.33,43.52,119.53,18.21,94.81,104.58,153.31,158.12,44.02,10.07,100.28,120.82,117.78,19.67,231.66,175.41,26.45,32.38,43.72,152.74,18.96,52.44,303.39,208.19,245.54,22.16,84.1,109.71,85.3,88.27,63.97,73.07,25.275,303.07,25.66,80.32,80.95,83.63,82.06,107.9,81.45,82.8,105.28,99.28,114.17,109.24,82.44,95.18,95.02,100.92,100.44,93.43,103.01,81.05,80.62,244.97,56.04,70.87,30.96,234.95,62.03,35.04,24.25,42.57,29.73,308.78,160.87,265,423.21,86.09,93.29,84.78,84.72,77.73,63.71
6/17/2022,203.61,7756.595,2017.348,1665.694,1690.006,1827.465,2084.8,74.05,130.25,105.251356,1913.907062,24.5,1823.08,1004.63,104.7,1120.72,119.44195,1065.212,711.82,555.65,512.37,1393.22,720.96,2174.44,468.8,243.21,183.37,327.17,52.46,170.16,1105.95,995.11,1150.38,912.46,965.11,2835.62,2502.35,1696.45,9362.3,20.66508,65.19017,35.18295,2.22482,211.4927,127.18,30.19,237.83,58.88,74,8.18,27.26,93.88,109.54,11.6,50.05,68.59,91.84,9.26,51.5025,220.25,2.41,75.91,13.8,10.03,66.98,135.02,46.14,24.84,56.89,16.63542383,42.95,46.2,40.25,33.53,16.99,23.09,15.9,0.767872551,155.33,27.29,469.79,26.64,34.41,14.03,83.04,107.26,67.45,43.39,12.86,46.36,7.25,70.19,43.71,120.56,18.96,95.45,103.51,154.91,153.54,43.9,10.43,103.91,120.99,121.91,19.89,245.44,171.86,24.94,32.75,44.36,153.28,19.38,52.06,310.7,206.45,239.69,22.89,83.28,109.18,81.81,90.08,67.61,72.91,25.43,303.56,24.15,80.95,81.58,83.37,81.84,107.8,81.43,83.79,105.09,99.1,112.99,108.06,82.22,94.71,94.72,100.78,100.27,93.53,102.82,83.3,80.57,247.65,51.2,70.81,30.81,232.1,63.1,35.93,24.56,44.06,29.68,310.69,163.74,269.12,428.44,86.02,93.38,84.64,84.46,80.04,65.46
