TradeDate,FundName,Description,Ticker,Analyst,Symbol,BBYellowKey,Quantity,MarketPrice,DailyPL,Type,MarketValue,NAV,CalcSID,SID,SecID,UndlSecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,Currency,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,Exposure
3/7/2024,CRM LS Opps,Valmont Industries Inc,VMI US,YELLIN,Valmont Industries Inc,VMI US Equity,-658,212.38,-2737.28,EQUITIES,-139746.04,1,VMI US Equity,VMI US Equity,3384,3384,BBG000BWB7V4 FIGI,VALMONT INDUSTRIES,VALMONT INDUSTRIES,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Construction & Engineering,4293560000,195949.6364,1,212.38,0,0,,0,Equity,BBG000BWB7V4 FIGI,S5INDU Index,212.38,0,1,0,0,0,0,4293560000,Mid,0.016790029,-139746.04
3/7/2024,CRM LS Opps,MasterCard Inc,MA US,MAINA,MasterCard Inc,MA US Equity,1302,467.54,-5286.12,EQUITIES,608737.08,1,MA US Equity,MA US Equity,360,360,BBG000F1ZSQ2 FIGI,MASTERCARD INC - A,MASTERCARD INC - A,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Financial Services,4.36164E+11,2356222.226,1,467.54,0,0,,0,Equity,BBG000F1ZSQ2 FIGI,S5FINL Index,467.54,0,1,0,0,0,0,4.36164E+11,Mega,0.002762897,608737.08
3/7/2024,CRM LS Opps,Ensign Group Inc,ENSG US,YANOVER,Ensign Group Inc,ENSG US Equity,-1335,124.31,1708.8,EQUITIES,-165953.85,1,ENSG US Equity,ENSG US Equity,3902,3902,BBG000K1T9L0 FIGI,ENSIGN GROUP INC/THE,ENSIGN GROUP INC/THE,Common Stock,Common Stock,UNITED STATES,USD,1,Health Care,Health Care Providers & Servic,7044120000,273154.6452,1,124.31,0,0,,0,Equity,BBG000K1T9L0 FIGI,S5HLTH Index,124.31,0,1,0,0,0,0,7044120000,Mid,0.024436707,-165953.85
3/7/2024,CRM LS Opps,Steven Madden Ltd,SHOO US,MORRIS,Steven Madden Ltd,SHOO US Equity,13491,42.33,7015.32,EQUITIES,571074.03,1,SHOO US Equity,SHOO US Equity,3113,3113,BBG000BLV2Q3 FIGI,STEVEN MADDEN LTD,STEVEN MADDEN LTD,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",3132420000,757577.1613,1,42.33,0,0,,0,Equity,BBG000BLV2Q3 FIGI,S5COND Index,42.33,0,1,0,0,0,0,3132420000,Mid,0.089040435,571074.03
3/7/2024,CRM LS Opps,Bank OZK,OZK US,FROJMOVICH,Bank OZK,OZK US Equity,-2482,43.94,-99.28,EQUITIES,-109059.08,1,OZK US Equity,OZK US Equity,389,389,BBG000QFJJW0 FIGI,BANK OZK,BANK OZK,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,4967380000,1306168.677,1,43.94,0,0,,0,Equity,BBG000QFJJW0 FIGI,S5FINL Index,43.94,0,1,0,0,0,0,4967380000,Mid,0.00950107,-109059.08
3/7/2024,CRM LS Opps,Bank OZK,OZK US,NEWKIRK,Bank OZK,OZK US Equity,-2482,43.94,-99.28,EQUITIES,-109059.08,1,OZK US Equity,OZK US Equity,389,389,BBG000QFJJW0 FIGI,BANK OZK,BANK OZK,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,4967380000,1306168.677,1,43.94,0,0,,0,Equity,BBG000QFJJW0 FIGI,S5FINL Index,43.94,0,1,0,0,0,0,4967380000,Mid,0.00950107,-109059.08
3/7/2024,CRM LS Opps,BJ's Restaurants Inc,BJRI US,MORRIS,BJ's Restaurants Inc,BJRI US Equity,11847,37.92,-2487.87,EQUITIES,449238.24,1,BJRI US Equity,BJRI US Equity,3835,3835,BBG000H9LNX1 FIGI,BJ'S RESTAURANTS INC,BJ'S RESTAURANTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",886070000,402274.129,1,37.92,0,0,,0,Equity,BBG000H9LNX1 FIGI,S5COND Index,37.92,0,1,0,0,0,0,886070000,Small,0.147250334,449238.24
3/7/2024,CRM LS Opps,Credit Acceptance Corp,CACC US,FROJMOVICH,Credit Acceptance Corp,CACC US Equity,-293,561.68,-3466.19,EQUITIES,-164572.24,1,CACC US Equity,CACC US Equity,3598,3598,BBG000CS0D96 FIGI,CREDIT ACCEPTANCE CORP,CREDIT ACCEPTANCE CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Consumer Finance,6910320000,70227.80645,1,561.68,0,0,,0,Equity,BBG000CS0D96 FIGI,S5FINL Index,561.68,0,1,0,0,0,0,6910320000,Mid,0.020860683,-164572.24
3/7/2024,CRM LS Opps,Generac Holdings Inc,GNRC US,MIXTER,Generac Holdings Inc,GNRC US Equity,-887,113.71,-2492.47,EQUITIES,-100860.77,1,GNRC US Equity,GNRC US Equity,4009,4009,BBG000PQ4W72 FIGI,GENERAC HOLDINGS INC,GENERAC HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,6853220000,1152618.258,1,113.71,0,0,,0,Equity,BBG000PQ4W72 FIGI,S5INDU Index,113.71,0,1,0,0,0,0,6853220000,Mid,0.003847761,-100860.77
3/7/2024,CRM LS Opps,Generac Holdings Inc,GNRC US,YELLIN,Generac Holdings Inc,GNRC US Equity,-887,113.71,-2492.47,EQUITIES,-100860.77,1,GNRC US Equity,GNRC US Equity,4009,4009,BBG000PQ4W72 FIGI,GENERAC HOLDINGS INC,GENERAC HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Electrical Equipment,6853220000,1152618.258,1,113.71,0,0,,0,Equity,BBG000PQ4W72 FIGI,S5INDU Index,113.71,0,1,0,0,0,0,6853220000,Mid,0.003847761,-100860.77
3/7/2024,CRM LS Opps,Clean Harbors Inc,CLH US,YANOVER,Clean Harbors Inc,CLH US Equity,4995,190.77,3796.2,EQUITIES,952896.15,1,CLH US Equity,CLH US Equity,2892,2892,BBG000BFRRX8 FIGI,CLEAN HARBORS INC,CLEAN HARBORS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Commercial Services & Supplies,10290280000,311698.0645,1,190.77,0,0,,0,Equity,BBG000BFRRX8 FIGI,S5INDU Index,190.77,0,1,0,0,0,0,10290280000,Large,0.080125618,952896.15
3/7/2024,CRM LS Opps,NextEra Energy Inc,NEE US,YELLIN,NextEra Energy Inc,NEE US Equity,13479,56.25,9704.88,EQUITIES,758193.75,1,NEE US Equity,NEE US Equity,3020,3020,BBG000BJSBJ0 FIGI,NEXTERA ENERGY INC,NEXTERA ENERGY INC,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Electric Utilities,1.13834E+11,11472649.55,1,56.25,0,0,,0,Equity,BBG000BJSBJ0 FIGI,S5UTIL Index,56.25,0,1,0,0,0,0,1.13834E+11,Mega,0.005874406,758193.75
3/7/2024,CRM LS Opps,Kohls Corp,KSS US,ANY,Kohls Corp,KSS US Equity,-8604,26.83,2753.28,EQUITIES,-230845.32,1,KSS US Equity,KSS US Equity,347,347,BBG000CS7CT9 FIGI,KOHLS CORP,KOHLS CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Multiline Retail,2970410000,4414036.581,1,26.83,0,0,,0,Equity,BBG000CS7CT9 FIGI,S5COND Index,26.83,0,1,0,0,0,0,2970410000,Mid,0.009746181,-230845.32
3/7/2024,CRM LS Opps,Paramount Global,PARA US,MIXTER,Paramount Global,PARA US Equity,-1795.5,10.8,-538.65,EQUITIES,-19391.4,1,PARA US Equity,PARA US Equity,3519,3519,BBG000C496P7 FIGI,VIACOMCBS INC - CLASS B,VIACOMCBS INC - CLASS B,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Media,7440840000,18877689.97,1,10.8,0,0,,0,Equity,BBG000C496P7 FIGI,S5TELS Index,10.8,0,1,0,0,0,0,7440840000,Mid,0.000475561,-19391.4
3/7/2024,CRM LS Opps,Paramount Global,PARA US,YELLIN,Paramount Global,PARA US Equity,-1795.5,10.8,-538.65,EQUITIES,-19391.4,1,PARA US Equity,PARA US Equity,3519,3519,BBG000C496P7 FIGI,VIACOMCBS INC - CLASS B,VIACOMCBS INC - CLASS B,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Media,7440840000,18877689.97,1,10.8,0,0,,0,Equity,BBG000C496P7 FIGI,S5TELS Index,10.8,0,1,0,0,0,0,7440840000,Mid,0.000475561,-19391.4
3/7/2024,CRM LS Opps,Danaher Corp,DHR US,POLLOCK,Danaher Corp,DHR US Equity,1612.5,254.12,1967.25,EQUITIES,409768.5,1,DHR US Equity,DHR US Equity,2956,2956,BBG000BH3JF8 FIGI,DANAHER CORP,DANAHER CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Health Care,Health Care Equipment & Suppli,1.87973E+11,2710913.419,1,254.12,0,0,,0,Equity,BBG000BH3JF8 FIGI,S5HLTH Index,254.12,0,1,0,0,0,0,1.87973E+11,Mega,0.00297409,409768.5
3/7/2024,CRM LS Opps,Danaher Corp,DHR US,YANOVER,Danaher Corp,DHR US Equity,1612.5,254.12,1967.25,EQUITIES,409768.5,1,DHR US Equity,DHR US Equity,2956,2956,BBG000BH3JF8 FIGI,DANAHER CORP,DANAHER CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Health Care,Health Care Equipment & Suppli,1.87973E+11,2710913.419,1,254.12,0,0,,0,Equity,BBG000BH3JF8 FIGI,S5HLTH Index,254.12,0,1,0,0,0,0,1.87973E+11,Mega,0.00297409,409768.5
3/7/2024,CRM LS Opps,AT&T Inc,T US,MIXTER,AT&T Inc,T US Equity,-6027.5,17.05,783.575,EQUITIES,-102768.875,1,T US Equity,T US Equity,3312,3312,BBG000BSJK37 FIGI,AT&T INC,AT&T INC,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Diversified Telecommunication,1.21955E+11,36573279.13,1,17.05,0,0,,0,Equity,BBG000BSJK37 FIGI,S5TELS Index,17.05,0,1,0,0,0,0,1.21955E+11,Mega,0.000824031,-102768.875
3/7/2024,CRM LS Opps,AT&T Inc,T US,YELLIN,AT&T Inc,T US Equity,-6027.5,17.05,783.575,EQUITIES,-102768.875,1,T US Equity,T US Equity,3312,3312,BBG000BSJK37 FIGI,AT&T INC,AT&T INC,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Diversified Telecommunication,1.21955E+11,36573279.13,1,17.05,0,0,,0,Equity,BBG000BSJK37 FIGI,S5TELS Index,17.05,0,1,0,0,0,0,1.21955E+11,Mega,0.000824031,-102768.875
3/7/2024,CRM LS Opps,Kroger Co,KR US,MORRIS,Kroger Co,KR US Equity,-3968,55.48,-19800.32,EQUITIES,-220144.64,1,KR US Equity,KR US Equity,345,345,BBG000BMY992 FIGI,KROGER CO,KROGER CO,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,39913610000,5304792.581,1,55.48,0,0,,0,Equity,BBG000BMY992 FIGI,S5CONS Index,55.48,0,1,0,0,0,0,39913610000,Large,0.003740014,-220144.64
3/7/2024,CRM LS Opps,Kroger Co,KR US,YELLIN,Kroger Co,KR US Equity,-3968,55.48,-19800.32,EQUITIES,-220144.64,1,KR US Equity,KR US Equity,345,345,BBG000BMY992 FIGI,KROGER CO,KROGER CO,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,39913610000,5304792.581,1,55.48,0,0,,0,Equity,BBG000BMY992 FIGI,S5CONS Index,55.48,0,1,0,0,0,0,39913610000,Large,0.003740014,-220144.64
3/7/2024,CRM LS Opps,Marathon Oil Corp,MRO US,MAINA,Marathon Oil Corp,MRO US Equity,16710,24.66,2339.4,EQUITIES,412068.6,1,MRO US Equity,MRO US Equity,3546,3546,BBG000C8H633 FIGI,MARATHON OIL CORP,MARATHON OIL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Energy,"Oil, Gas & Consumable Fuels",14233690000,9532722.194,1,24.66,0,0,,0,Equity,BBG000C8H633 FIGI,S5ENRS Index,24.66,0,1,0,0,0,0,14233690000,Large,0.008764548,412068.6
3/7/2024,CRM LS Opps,Ashland Inc,ASH US,CHIN,Ashland Inc,ASH US Equity,3454,96.05,2348.72,EQUITIES,331756.7,1,ASH US Equity,ASH US Equity,4554,4554,BBG00D0Y81M1 FIGI,ASHLAND GLOBAL HOLDINGS INC,ASHLAND GLOBAL HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Chemicals,4811620000,526659.3548,1,96.05,0,0,,0,Equity,BBG00D0Y81M1 FIGI,S5MATR Index,96.05,0,1,0,0,0,0,4811620000,Mid,0.032791594,331756.7
3/7/2024,CRM LS Opps,Ashland Inc,ASH US,MAINA,Ashland Inc,ASH US Equity,3454,96.05,2348.72,EQUITIES,331756.7,1,ASH US Equity,ASH US Equity,4554,4554,BBG00D0Y81M1 FIGI,ASHLAND GLOBAL HOLDINGS INC,ASHLAND GLOBAL HOLDINGS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Chemicals,4811620000,526659.3548,1,96.05,0,0,,0,Equity,BBG00D0Y81M1 FIGI,S5MATR Index,96.05,0,1,0,0,0,0,4811620000,Mid,0.032791594,331756.7
3/7/2024,CRM LS Opps,Dxc Technology Co,DXC US,MIXTER,Dxc Technology Co,DXC US Equity,-9062,20.43,-453.1,EQUITIES,-185136.66,1,DXC US Equity,DXC US Equity,4579,4579,BBG00FN64XT9 FIGI,DXC TECHNOLOGY CO,DXC TECHNOLOGY CO,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,IT Services,3736050000,3184966.806,1,20.43,0,0,,0,Equity,BBG00FN64XT9 FIGI,S5INFT Index,20.43,0,1,0,0,0,0,3736050000,Mid,0.014226208,-185136.66
3/7/2024,CRM LS Opps,Xylem Inc,XYL US,HAVERTY,Xylem Inc,XYL US Equity,2510.5,126.97,1556.51,EQUITIES,318758.185,1,XYL US Equity,XYL US Equity,4195,4195,BBG001D8R5D0 FIGI,XYLEM INC,XYLEM INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,30697590000,1284628.677,1,126.97,0,0,,0,Equity,BBG001D8R5D0 FIGI,S5INDU Index,126.97,0,1,0,0,0,0,30697590000,Large,0.009771306,318758.185
3/7/2024,CRM LS Opps,Xylem Inc,XYL US,YELLIN,Xylem Inc,XYL US Equity,2510.5,126.97,1556.51,EQUITIES,318758.185,1,XYL US Equity,XYL US Equity,4195,4195,BBG001D8R5D0 FIGI,XYLEM INC,XYLEM INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,30697590000,1284628.677,1,126.97,0,0,,0,Equity,BBG001D8R5D0 FIGI,S5INDU Index,126.97,0,1,0,0,0,0,30697590000,Large,0.009771306,318758.185
3/7/2024,CRM LS Opps,Union Pacific Corp,UNP US,ANY,Union Pacific Corp,UNP US Equity,2379,249.04,-4662.84,EQUITIES,592466.16,1,UNP US Equity,UNP US Equity,251,251,BBG000BW3299 FIGI,UNION PACIFIC CORP,UNION PACIFIC CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,1.51859E+11,2285147.581,1,249.04,0,0,,0,Equity,BBG000BW3299 FIGI,S5INDU Index,249.04,0,1,0,0,0,0,1.51859E+11,Mega,0.005205353,592466.16
3/7/2024,CRM LS Opps,Matador Resources Co,MTDR US,MAINA,Matador Resources Co,MTDR US Equity,4312,64.41,3492.72,EQUITIES,277735.92,1,MTDR US Equity,MTDR US Equity,3876,3876,BBG000JCPGZ1 FIGI,MATADOR RESOURCES CO,MATADOR RESOURCES CO,Common Stock,Common Stock,UNITED STATES,USD,1,Energy,"Oil, Gas & Consumable Fuels",7698280000,1333693.806,1,64.41,0,0,,0,Equity,BBG000JCPGZ1 FIGI,S5ENRS Index,64.41,0,1,0,0,0,0,7698280000,Mid,0.01616563,277735.92
3/7/2024,CRM LS Opps,Matador Resources Co,MTDR US,MIXTER,Matador Resources Co,MTDR US Equity,4312,64.41,3492.72,EQUITIES,277735.92,1,MTDR US Equity,MTDR US Equity,3876,3876,BBG000JCPGZ1 FIGI,MATADOR RESOURCES CO,MATADOR RESOURCES CO,Common Stock,Common Stock,UNITED STATES,USD,1,Energy,"Oil, Gas & Consumable Fuels",7698280000,1333693.806,1,64.41,0,0,,0,Equity,BBG000JCPGZ1 FIGI,S5ENRS Index,64.41,0,1,0,0,0,0,7698280000,Mid,0.01616563,277735.92
3/7/2024,CRM LS Opps,Meta Platforms Inc,META US,MIXTER,Meta Platforms Inc,META US Equity,837.5,512.19,13483.75,EQUITIES,428959.125,1,META US Equity,META US Equity,86,86,BBG000MM2P62 FIGI,FACEBOOK INC-CLASS A,FACEBOOK INC-CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Interactive Media & Services,1.30624E+12,20395542.68,1,512.19,0,0,,0,Equity,BBG000MM2P62 FIGI,S5TELS Index,512.19,0,1,0,0,0,0,1.30624E+12,Mega,0.000205314,428959.125
3/7/2024,CRM LS Opps,Meta Platforms Inc,META US,YELLIN,Meta Platforms Inc,META US Equity,837.5,512.19,13483.75,EQUITIES,428959.125,1,META US Equity,META US Equity,86,86,BBG000MM2P62 FIGI,FACEBOOK INC-CLASS A,FACEBOOK INC-CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Interactive Media & Services,1.30624E+12,20395542.68,1,512.19,0,0,,0,Equity,BBG000MM2P62 FIGI,S5TELS Index,512.19,0,1,0,0,0,0,1.30624E+12,Mega,0.000205314,428959.125
