TradeDate,FundName,Description,Ticker,Analyst,Symbol,BBYellowKey,Quantity,MarketPrice,DailyPL,Type,MarketValue,NAV,CalcSID,SID,SecID,UndlSecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,Currency,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,Exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Advanced Drainage Systems Inc,WMS US,YANOVER,Advanced Drainage Systems Inc,WMS US Equity,1750.0,131.01,4305,EQUITIES,229267.50,1,WMS US Equity,WMS US Equity,3786,3786,BBG000G7CDN9 FIGI,ADVANCED DRAINAGE SYSTEMS IN,ADVANCED DRAINAGE SYSTEMS IN,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Building Products,10206710000,455895,1,131.01,0,0,,0,Equity,BBG000G7CDN9 FIGI,S5INDU Index,131.01,0,1,0,0,0,0,10206710000,Large,0.019193016,229267.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Advanced Drainage Systems Inc,WMS US,YELLIN,Advanced Drainage Systems Inc,WMS US Equity,1750.0,131.01,4305,EQUITIES,229267.50,1,WMS US Equity,WMS US Equity,3786,3786,BBG000G7CDN9 FIGI,ADVANCED DRAINAGE SYSTEMS IN,ADVANCED DRAINAGE SYSTEMS IN,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Building Products,10206710000,455895,1,131.01,0,0,,0,Equity,BBG000G7CDN9 FIGI,S5INDU Index,131.01,0,1,0,0,0,0,10206710000,Large,0.019193016,229267.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Woodward Inc,WWD US,CHIN,Woodward Inc,WWD US Equity,2228.5,133.37,423.415,EQUITIES,297215.05,1,WWD US Equity,WWD US Equity,2834,2834,BBG000BD53V2 FIGI,WOODWARD INC,WOODWARD INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,8006480000,359231.0645,1,133.37,0,0,,0,Equity,BBG000BD53V2 FIGI,S5INDU Index,133.37,0,1,0,0,0,0,8006480000,Mid,0.03101764,297215.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Woodward Inc,WWD US,POLLOCK,Woodward Inc,WWD US Equity,2228.5,133.37,423.415,EQUITIES,297215.05,1,WWD US Equity,WWD US Equity,2834,2834,BBG000BD53V2 FIGI,WOODWARD INC,WOODWARD INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,8006480000,359231.0645,1,133.37,0,0,,0,Equity,BBG000BD53V2 FIGI,S5INDU Index,133.37,0,1,0,0,0,0,8006480000,Mid,0.03101764,297215.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,SPDR S&P Biotech ETF,XBI US,ANY,SPDR S&P Biotech ETF,XBI US Equity,4916.0,93.42,20253.92,EQUITIES,459252.72,1,XBI US Equity,XBI US Equity,5651,5651,BBG000MQQ963 FIGI,SPDR S&P BIOTECH ETF,SPDR S&P BIOTECH ETF,ETP,Mutual Fund,UNITED STATES,USD,1,Health Care,Biotechnology,14857313000,11098999.97,1,93.42,0,0,,0,Equity,BBG000MQQ963 FIGI,S5HLTH Index,93.42,0,1,0,0,0,0,14857313000,Large,0.002214614,459252.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mueller Industries Inc,MLI US,YELLIN,Mueller Industries Inc,MLI US Equity,-5926.0,46,-4385.24,EQUITIES,-272596.00,1,MLI US Equity,MLI US Equity,3539,3539,BBG000C6W444 FIGI,MUELLER INDUSTRIES INC,MUELLER INDUSTRIES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,5222350000,661290.8387,1,46,0,0,,0,Equity,BBG000C6W444 FIGI,S5INDU Index,46,0,1,0,0,0,0,5222350000,Mid,0.044806306,-272596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Martin Marietta Materials Inc,MLM US,NEWKIRK,Martin Marietta Materials Inc,MLM US Equity,572.0,496.64,5628.48,EQUITIES,284078.08,1,MLM US Equity,MLM US Equity,370,370,BBG000BGYMH7 FIGI,MARTIN MARIETTA MATERIALS,MARTIN MARIETTA MATERIALS,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Construction Materials,30695910000,292993.8387,1,496.64,0,0,,0,Equity,BBG000BGYMH7 FIGI,S5MATR Index,496.64,0,1,0,0,0,0,30695910000,Large,0.009761297,284078.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Martin Marietta Materials Inc,MLM US,POLLOCK,Martin Marietta Materials Inc,MLM US Equity,572.0,496.64,5628.48,EQUITIES,284078.08,1,MLM US Equity,MLM US Equity,370,370,BBG000BGYMH7 FIGI,MARTIN MARIETTA MATERIALS,MARTIN MARIETTA MATERIALS,Common Stock,Common Stock,UNITED STATES,USD,1,Materials,Construction Materials,30695910000,292993.8387,1,496.64,0,0,,0,Equity,BBG000BGYMH7 FIGI,S5MATR Index,496.64,0,1,0,0,0,0,30695910000,Large,0.009761297,284078.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Marathon Oil Corp,MRO US,MAINA,Marathon Oil Corp,MRO US Equity,16710.0,23.74,-10861.5,EQUITIES,396695.40,1,MRO US Equity,MRO US Equity,3546,3546,BBG000C8H633 FIGI,MARATHON OIL CORP,MARATHON OIL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Energy,"Oil, Gas & Consumable Fuels",13893770000,9793134.742,1,23.74,0,0,,0,Equity,BBG000C8H633 FIGI,S5ENRS Index,23.74,0,1,0,0,0,0,13893770000,Large,0.008531487,396695.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms938,MSCMS938,MORRIS,MSCMS938,MSCMS938 Equity,-1102.0,105.3,-1317.32,EQUITY SWAP,-6031.18,1,MSCMS938 Equity,MSCMS938 Equity,247060,247060,BBG01KHLTFQ6 FIGI,MSCMS938,MSCMS938,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.61805E+12,74570056.95,1,105.3,0,0,,0,Equity,BBG01KHLTFQ6 FIGI,SPTR Index,105.3,0,1,0,0,0,0,6.61805E+12,Mega,7.38902E-05,-116040.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms939 Index,MSCMS939,MORRIS,MSCMS939,MSCMS939 Equity,-1102.0,104.77,-1505.76,EQUITY SWAP,-4869.41,1,MSCMS939 Equity,MSCMS939 Equity,264739,264739,BBG01KJC4Y71 FIGI,MSCMS939,MSCMS939,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.11155E+11,15315902.38,1,104.77,0,0,,0,Equity,BBG01KJC4Y71 FIGI,SPTR Index,104.77,0,1,0,0,0,0,6.11155E+11,Mega,0.000359757,-115456.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms940 Index,MSCMS940,MORRIS,MSCMS940,MSCMS940 Equity,-1103.0,104.08,-1429.52,EQUITY SWAP,-4547.81,1,MSCMS940 Equity,MSCMS940 Equity,264883,264883,BBG01KJN6WX0 FIGI,MSCMS940,MSCMS940,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.58119E+12,85944291.9,1,104.08,0,0,,0,Equity,BBG01KJN6WX0 FIGI,SPTR Index,104.08,0,1,0,0,0,0,6.58119E+12,Mega,6.41695E-05,-114800.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms941 Index,MSCMS941,MORRIS,MSCMS941,MSCMS941 Equity,-1102.0,104.01,-1275.06,EQUITY SWAP,-4588.23,1,MSCMS941 Equity,MSCMS941 Equity,265246,265246,BBG01KJYB0R7 FIGI,MSCMS941,MSCMS941,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.36919E+12,78312794.74,1,104.01,0,0,,0,Equity,BBG01KJYB0R7 FIGI,SPTR Index,104.01,0,1,0,0,0,0,6.36919E+12,Mega,7.03589E-05,-114619.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms942 Index,MSCMS942,MORRIS,MSCMS942,MSCMS942 Equity,-1113.0,105.4367,-3338.7655,EQUITY SWAP,-4769.83,1,MSCMS942 Equity,MSCMS942 Equity,265322,265322,BBG01KM5DFP3 FIGI,MSCMS942,MSCMS942,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,1.68131E+11,7565292.667,1,105.4367,0,0,,0,Equity,BBG01KM5DFP3 FIGI,SPTR Index,105.4367,0,1,0,0,0,0,1.68131E+11,Mega,0.000735596,-117351.0471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms943,MSCMS943,MORRIS,MSCMS943,MSCMS943 Equity,-1118.0,98,-1907.83,EQUITY SWAP,2041.10,1,MSCMS943 Equity,MSCMS943 Equity,265478,265478,BBG01KN29X02 FIGI,MSCMS943,MSCMS943,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,2.9833E+12,32425544.71,1,98,0,0,,0,Equity,BBG01KN29X02 FIGI,SPTR Index,98,0,1,0,0,0,0,2.9833E+12,Mega,0.000172395,-109564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms944 Index,MSCMS944,MORRIS,MSCMS944,MSCMS944 Equity,-1116.0,98.74,-1915.61,EQUITY SWAP,998.94,1,MSCMS944 Equity,MSCMS944 Equity,266205,266205,BBG01KP5K5J1 FIGI,MSCMS944,MSCMS944,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,2.9833E+12,27587298.25,1,98.74,0,0,,0,Equity,BBG01KP5K5J1 FIGI,SPTR Index,98.74,0,1,0,0,0,0,2.9833E+12,Mega,0.000202267,-110193.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms945 Index,MSCMS945,MORRIS,MSCMS945,MSCMS945 Equity,-1118.0,100.98,-1203.89,EQUITY SWAP,-884.88,1,MSCMS945 Equity,MSCMS945 Equity,266360,266360,BBG01KPVGL95 FIGI,MSCMS945,MSCMS945,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.37713E+12,56457837.4,1,100.98,0,0,,0,Equity,BBG01KPVGL95 FIGI,SPTR Index,100.98,0,1,0,0,0,0,3.37713E+12,Mega,9.90119E-05,-112895.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms946 Index,MSCMS946,MORRIS,MSCMS946,MSCMS946 Equity,-1124.0,100,-1265.57,EQUITY SWAP,-464.62,1,MSCMS946 Equity,MSCMS946 Equity,266550,266550,BBG01KQ6DGT1 FIGI,MSCMS946,MSCMS946,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.57769E+12,48287237.43,1,100,0,0,,0,Equity,BBG01KQ6DGT1 FIGI,SPTR Index,100,0,1,0,0,0,0,3.57769E+12,Mega,0.000116387,-112400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms947 Index,MSCMS947,MORRIS,MSCMS947,MSCMS947 Equity,-1116.0,105.03,-2640.74,EQUITY SWAP,-4032.94,1,MSCMS947 Equity,MSCMS947 Equity,266720,266720,BBG01KR2QD67 FIGI,MSCMS947,MSCMS947,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.79851E+11,21003806.08,1,105.03,0,0,,0,Equity,BBG01KR2QD67 FIGI,SPTR Index,105.03,0,1,0,0,0,0,3.79851E+11,Mega,0.000265666,-117213.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms948 Index,MSCMS948,ANY,MSCMS948,MSCMS948 Equity,-1122.0,100.25,-1173.72,EQUITY SWAP,-216.65,1,MSCMS948 Equity,MSCMS948 Equity,266721,266721,BBG01KRNB1K7 FIGI,MSCMS948,MSCMS948,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.40127E+12,48211449.33,1,100.25,0,0,,0,Equity,BBG01KRNB1K7 FIGI,SPTR Index,100.25,0,1,0,0,0,0,3.40127E+12,Mega,0.000116362,-112480.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms949 Index,MSCMS949,MORRIS,MSCMS949,MSCMS949 Equity,-1126.0,99.49,-2315.54,EQUITY SWAP,635.98,1,MSCMS949 Equity,MSCMS949 Equity,266896,266896,BBG01KS17Q79 FIGI,MSCMS949,MSCMS949,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.33963E+12,42816586,1,99.49,0,0,,0,Equity,BBG01KS17Q79 FIGI,SPTR Index,99.49,0,1,0,0,0,0,3.33963E+12,Mega,0.000131491,-112025.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms950 Index,MSCMS950,HEDGE,MSCMS950,MSCMS950 Equity,-1133.0,99.93,-1377.42,EQUITY SWAP,-107.11,1,MSCMS950 Equity,MSCMS950 Equity,267010,267010,BBG01KS86ML8 FIGI,MSCMS950,MSCMS950,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.97459E+11,18011159.33,1,99.93,0,0,,0,Equity,BBG01KS86ML8 FIGI,SPTR Index,99.93,0,1,0,0,0,0,4.97459E+11,Mega,0.000314527,-113220.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms951 Index,MSCMS951,HEDGE,MSCMS951,MSCMS951 Equity,-1134.0,98.61,-1959.33,EQUITY SWAP,1535.29,1,MSCMS951 Equity,MSCMS951 Equity,267147,267147,BBG01KT2GV75 FIGI,MSCMS951,MSCMS951,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.63477E+12,61700201.13,1,98.61,0,0,,0,Equity,BBG01KT2GV75 FIGI,SPTR Index,98.61,0,1,0,0,0,0,3.63477E+12,Mega,9.1896E-05,-111823.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms952 Index,MSCMS952,HEDGE,MSCMS952,MSCMS952 Equity,-1133.0,98.19,-1564.56,EQUITY SWAP,1618.05,1,MSCMS952 Equity,MSCMS952 Equity,267166,267166,BBG01KTTNW30 FIGI,MSCMS952,MSCMS952,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,4.78901E+11,20101025.14,1,98.19,0,0,,0,Equity,BBG01KTTNW30 FIGI,SPTR Index,98.19,0,1,0,0,0,0,4.78901E+11,Mega,0.000281826,-111249.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms953 Index,MSCMS953,HEDGE,MSCMS953,MSCMS953 Equity,-1128.0,102.21,-1924.91,EQUITY SWAP,-2725.71,1,MSCMS953 Equity,MSCMS953 Equity,267320,267320,BBG01KV3M6P8 FIGI,MSCMS953,MSCMS953,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,3.72478E+11,11783827.2,1,102.21,0,0,,0,Equity,BBG01KV3M6P8 FIGI,SPTR Index,102.21,0,1,0,0,0,0,3.72478E+11,Mega,0.000478622,-115292.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms954 Index,MSCMS954,HEDGE,MSCMS954,MSCMS954 Equity,-1123.0,99.76,-1307.33,EQUITY SWAP,-193.35,1,MSCMS954 Equity,MSCMS954 Equity,267599,267599,BBG01KVL5BC0 FIGI,MSCMS954,MSCMS954,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.65289E+12,78629909,1,99.76,0,0,,0,Equity,BBG01KVL5BC0 FIGI,SPTR Index,99.76,0,1,0,0,0,0,6.65289E+12,Mega,7.14105E-05,-112030.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms955 Index,MSCMS955,HEDGE,MSCMS955,MSCMS955 Equity,-1114.0,100.8697,-1383.1814,EQUITY SWAP,-1723.00,1,MSCMS955 Equity,MSCMS955 Equity,267799,267799,BBG01KWMZZF8 FIGI,MSCMS955,MSCMS955,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.03422E+11,18144299.33,1,100.8697,0,0,,0,Equity,BBG01KWMZZF8 FIGI,SPTR Index,100.8697,0,1,0,0,0,0,6.03422E+11,Mega,0.000306983,-112368.8458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms956 Index,MSCMS956,HEDGE,MSCMS956,MSCMS956 Equity,-1112.0,101.66,-1597.34,EQUITY SWAP,-1933.66,1,MSCMS956 Equity,MSCMS956 Equity,267824,267824,BBG01KX68KZ3 FIGI,MSCMS956,MSCMS956,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,6.24402E+11,17930269.5,1,101.66,0,0,,0,Equity,BBG01KX68KZ3 FIGI,SPTR Index,101.66,0,1,0,0,0,0,6.24402E+11,Mega,0.00031009,-113045.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Mscms957 Index,MSCMS957,HEDGE,MSCMS957,MSCMS957 Equity,-1113.0,100.83,-1152.08,EQUITY SWAP,-1152.08,1,MSCMS957 Equity,MSCMS957 Equity,270464,270464,BBG01KXPHJ11 FIGI,MSCMS957,MSCMS957,Equity Index,Index,UNITED STATES,USD,1,Broad Market Index,Broad Market Index,9.09004E+11,28483702,1,100.83,0,0,,0,Equity,BBG01KXPHJ11 FIGI,SPTR Index,100.83,0,1,0,0,0,0,9.09004E+11,Mega,0.000195375,-112223.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Microsoft Corp,MSFT US,MAINA,Microsoft Corp,MSFT US Equity,1431.0,374.69,9931.14,EQUITIES,536181.39,1,MSFT US Equity,MSFT US Equity,372,372,BBG000BPH459 FIGI,MICROSOFT CORP,MICROSOFT CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,2.78479E+12,24458634.71,1,374.69,0,0,,0,Equity,BBG000BPH459 FIGI,S5INFT Index,374.69,0,1,0,0,0,0,2.78479E+12,Mega,0.000292535,536181.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Microsoft Corp,MSFT US,MIXTER,Microsoft Corp,MSFT US Equity,1431.0,374.69,9931.14,EQUITIES,536181.39,1,MSFT US Equity,MSFT US Equity,372,372,BBG000BPH459 FIGI,MICROSOFT CORP,MICROSOFT CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,2.78479E+12,24458634.71,1,374.69,0,0,,0,Equity,BBG000BPH459 FIGI,S5INFT Index,374.69,0,1,0,0,0,0,2.78479E+12,Mega,0.000292535,536181.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Matador Resources Co,MTDR US,MAINA,Matador Resources Co,MTDR US Equity,4312.0,55.63,-1638.56,EQUITIES,239876.56,1,MTDR US Equity,MTDR US Equity,3876,3876,BBG000JCPGZ1 FIGI,MATADOR RESOURCES CO,MATADOR RESOURCES CO,Common Stock,Common Stock,UNITED STATES,USD,1,Energy,"Oil, Gas & Consumable Fuels",6627480000,1140311.677,1,55.63,0,0,,0,Equity,BBG000JCPGZ1 FIGI,S5ENRS Index,55.63,0,1,0,0,0,0,6627480000,Mid,0.018907111,239876.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Matador Resources Co,MTDR US,MIXTER,Matador Resources Co,MTDR US Equity,4312.0,55.63,-1638.56,EQUITIES,239876.56,1,MTDR US Equity,MTDR US Equity,3876,3876,BBG000JCPGZ1 FIGI,MATADOR RESOURCES CO,MATADOR RESOURCES CO,Common Stock,Common Stock,UNITED STATES,USD,1,Energy,"Oil, Gas & Consumable Fuels",6627480000,1140311.677,1,55.63,0,0,,0,Equity,BBG000JCPGZ1 FIGI,S5ENRS Index,55.63,0,1,0,0,0,0,6627480000,Mid,0.018907111,239876.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,NextEra Energy Inc,NEE US,YELLIN,NextEra Energy Inc,NEE US Equity,13510.0,62.92,11348.4,EQUITIES,850049.20,1,NEE US Equity,NEE US Equity,3020,3020,BBG000BJSBJ0 FIGI,NEXTERA ENERGY INC,NEXTERA ENERGY INC,Common Stock,Common Stock,UNITED STATES,USD,1,Utilities,Electric Utilities,1.27332E+11,11088266.45,1,62.92,0,0,,0,Equity,BBG000BJSBJ0 FIGI,S5UTIL Index,62.92,0,1,0,0,0,0,1.27332E+11,Mega,0.006092025,850049.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Nvent Electric Plc,NVT US,CHIN,nVent Electric PLC,NVT US Equity,-1433.5,57.43,-1533.845,EQUITIES,-82325.91,1,NVT US Equity,NVT US Equity,4600,4600,BBG00GNT7999 FIGI,NVENT ELECTRIC PLC,NVENT ELECTRIC PLC,Common Stock,Common Stock,BRITAIN,USD,1,Industrials,Electrical Equipment,9528310000,949781.6129,1,57.43,0,0,,0,Equity,BBG00GNT7999 FIGI,S5INDU Index,57.43,0,1,0,0,0,0,9528310000,Mid,0.007546472,-82325.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Nvent Electric Plc,NVT US,MAINA,nVent Electric PLC,NVT US Equity,-1433.5,57.43,-1533.845,EQUITIES,-82325.91,1,NVT US Equity,NVT US Equity,4600,4600,BBG00GNT7999 FIGI,NVENT ELECTRIC PLC,NVENT ELECTRIC PLC,Common Stock,Common Stock,BRITAIN,USD,1,Industrials,Electrical Equipment,9528310000,949781.6129,1,57.43,0,0,,0,Equity,BBG00GNT7999 FIGI,S5INDU Index,57.43,0,1,0,0,0,0,9528310000,Mid,0.007546472,-82325.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Old Dominion Freight Line Inc,ODFL US,CHIN,Old Dominion Freight Line Inc,ODFL US Equity,-166.0,392.71,-1484.04,EQUITIES,-65189.86,1,ODFL US Equity,ODFL US Equity,384,384,BBG000CHSS88 FIGI,OLD DOMINION FREIGHT LINE,OLD DOMINION FREIGHT LINE,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,42850020000,705827.5806,1,392.71,0,0,,0,Equity,BBG000CHSS88 FIGI,S5INDU Index,392.71,0,1,0,0,0,0,42850020000,Large,0.001175925,-65189.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Old Dominion Freight Line Inc,ODFL US,YELLIN,Old Dominion Freight Line Inc,ODFL US Equity,-166.0,392.71,-1484.04,EQUITIES,-65189.86,1,ODFL US Equity,ODFL US Equity,384,384,BBG000CHSS88 FIGI,OLD DOMINION FREIGHT LINE,OLD DOMINION FREIGHT LINE,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,42850020000,705827.5806,1,392.71,0,0,,0,Equity,BBG000CHSS88 FIGI,S5INDU Index,392.71,0,1,0,0,0,0,42850020000,Large,0.001175925,-65189.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Omnicom Group Inc,OMC US,MIXTER,Omnicom Group Inc,OMC US Equity,-2431.5,88.22,-5689.71,EQUITIES,-214506.93,1,OMC US Equity,OMC US Equity,385,385,BBG000BS9489 FIGI,OMNICOM GROUP,OMNICOM GROUP,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Media,17461750000,1256559.935,1,88.22,0,0,,0,Equity,BBG000BS9489 FIGI,S5TELS Index,88.22,0,1,0,0,0,0,17461750000,Large,0.009675225,-214506.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Omnicom Group Inc,OMC US,YELLIN,Omnicom Group Inc,OMC US Equity,-2431.5,88.22,-5689.71,EQUITIES,-214506.93,1,OMC US Equity,OMC US Equity,385,385,BBG000BS9489 FIGI,OMNICOM GROUP,OMNICOM GROUP,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Media,17461750000,1256559.935,1,88.22,0,0,,0,Equity,BBG000BS9489 FIGI,S5TELS Index,88.22,0,1,0,0,0,0,17461750000,Large,0.009675225,-214506.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Bank OZK,OZK US,FROJMOVICH,Bank OZK,OZK US Equity,-1990.5,49.09,-716.58,EQUITIES,-97713.65,1,OZK US Equity,OZK US Equity,389,389,BBG000QFJJW0 FIGI,BANK OZK,BANK OZK,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,5553850000,1041885.323,1,49.09,0,0,,0,Equity,BBG000QFJJW0 FIGI,S5FINL Index,49.09,0,1,0,0,0,0,5553850000,Mid,0.009552395,-97713.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2024,CRM LS Opps,Bank OZK,OZK US,NEWKIRK,Bank OZK,OZK US Equity,-1990.5,49.09,-716.58,EQUITIES,-97713.65,1,OZK US Equity,OZK US Equity,389,389,BBG000QFJJW0 FIGI,BANK OZK,BANK OZK,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,5553850000,1041885.323,1,49.09,0,0,,0,Equity,BBG000QFJJW0 FIGI,S5FINL Index,49.09,0,1,0,0,0,0,5553850000,Mid,0.009552395,-97713.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
