TradeDate,FundName,Description,Ticker,ISIN,Cost,BBYellowKey,Quantity,MarketPrice,DailyPL,Type,MarketValue,NAV,CalcSID,SID,SecID,UndlSecID,UnderlierTicker,NAME,UnderlierName,SECURITY_TYP,SECURITY_TYP2,Country,Currency,FXRate,Sector,Industry,MarketCap,AvgVolume,PX_POS_MULT_FACTOR,UndlPrice,Strike,MtyYears,Expiry,FinRt,PutCall,VaRTicker,Proxy,Price,IVOL_TM,Delta,Gamma$,Gamma%,Vega,Theta,USD Mkt Cap,MarketCap,DaysLiquid,Exposure
2/21/2024,SBMF,YUM! BRANDS INC,YUM,Strat,-564276.02,YUM US Equity,-4362,135.23,-5583.36,Common Stock,-589873.26,1,YUM US Equity,YUM US Equity,2955,2955,BBG000BH3GZ2,YUM! BRANDS INC,YUM! BRANDS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",38045110000,1850684.452,1,135.23,0,0,,0,Equity,BBG000BH3GZ2 FIGI,S5COND Index,135.23,0,1,0,0,0,0,38045110000,Large,0.011784829,-589873.26
2/21/2024,RPMF,ZIONS BANCORPORATION,ZION,Strat,-567941.64,ZION US Equity,-13233,39.6,6280.73,Common Stock,-524026.8,1,ZION US Equity,ZION US Equity,277,277,BBG000BX9WL1,ZIONS BANCORP NA,ZIONS BANCORP NA,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,5866860000,2974712.29,1,39.6,0,0,,0,Equity,BBG000BX9WL1 FIGI,S5FINL Index,39.6,0,1,0,0,0,0,5866860000,Mid,0.022242487,-524026.8
2/21/2024,ANSWY,ZSCALER INC,ZS,Strat,-567594,ZS US Equity,-2395,213.92,235161.77,Common Stock,-512338.4,1,ZS US Equity,ZS US Equity,4747,4747,BBG003338H34,ZSCALER INC,ZSCALER INC,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,31731490000,1991594.387,1,213.92,0,0,,0,Equity,BBG003338H34 FIGI,S5INFT Index,213.92,0,1,0,0,0,0,31731490000,Large,0.006012771,-512338.4
2/21/2024,RPMF,WELLS FARGO & CO,WFC,Strat,1626658.36,WFC US Equity,34096,52.66,29717.86,Common Stock,1795495.36,1,WFC US Equity,WFC US Equity,266,266,BBG000BWQFY7,WELLS FARGO & CO,WELLS FARGO & CO,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,1.88388E+11,18843852.97,1,52.66,0,0,,0,Equity,BBG000BWQFY7 FIGI,S5FINL Index,52.66,0,1,0,0,0,0,1.88388E+11,Large,0.009046982,1795495.36
2/21/2024,INTERVALMASTERFUND,WYNDHAM HOTELS & RESORTS INC,WH,Strat,269053.91,WH US Equity,3372,80.4,1989.48,Common Stock,271108.8,1,WH US Equity,WH US Equity,5471,5471,BBG00HCY3Q67,WYNDHAM HOTELS & RESORTS INC,WYNDHAM HOTELS & RESORTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",6512420000,500088.5161,1,80.4,0,0,,0,Equity,BBG00HCY3Q67 FIGI,S5COND Index,80.4,0,1,0,0,0,0,6512420000,Mid,0.033714032,271108.8
2/21/2024,TBMF,WYNDHAM HOTELS & RESORTS INC,WH,Strat,331609.73,WH US Equity,4156,80.4,2452.04,Common Stock,334142.4,1,WH US Equity,WH US Equity,5471,5471,BBG00HCY3Q67,WYNDHAM HOTELS & RESORTS INC,WYNDHAM HOTELS & RESORTS INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Hotels, Restaurants & Leisure",6512420000,500088.5161,1,80.4,0,0,,0,Equity,BBG00HCY3Q67 FIGI,S5COND Index,80.4,0,1,0,0,0,0,6512420000,Mid,0.041552644,334142.4
2/21/2024,TBMF,WHIRLPOOL CORP,WHR,Strat,-613760.36,WHR US Equity,-5542,110.01,-3380.62,Common Stock,-609675.42,1,WHR US Equity,WHR US Equity,3402,3402,BBG000BWSV34,WHIRLPOOL CORP,WHIRLPOOL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,6011360000,1188601.111,1,110.01,0,0,,0,Equity,BBG000BWSV34 FIGI,S5COND Index,110.01,0,1,0,0,0,0,6011360000,Mid,0.02331312,-609675.42
2/21/2024,TBMF,WHIRLPOOL CORP,WHR,NED,-53459.7,WHR US Equity,-483,110.01,-294.63,Common Stock,-53134.83,1,WHR US Equity,WHR US Equity,3402,3402,BBG000BWSV34,WHIRLPOOL CORP,WHIRLPOOL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,6011360000,1188601.111,1,110.01,0,0,,0,Equity,BBG000BWSV34 FIGI,S5COND Index,110.01,0,1,0,0,0,0,6011360000,Mid,0.0020318,-53134.83
2/21/2024,INTERVALMASTERFUND,WHIRLPOOL CORP,WHR,Strat,-498034.01,WHR US Equity,-4496,110.01,-2742.56,Common Stock,-494604.96,1,WHR US Equity,WHR US Equity,3402,3402,BBG000BWSV34,WHIRLPOOL CORP,WHIRLPOOL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,6011360000,1188601.111,1,110.01,0,0,,0,Equity,BBG000BWSV34 FIGI,S5COND Index,110.01,0,1,0,0,0,0,6011360000,Mid,0.018912989,-494604.96
2/21/2024,INTERVALMASTERFUND,WHIRLPOOL CORP,WHR,NED,-43428.56,WHR US Equity,-392,110.01,-239.12,Common Stock,-43123.92,1,WHR US Equity,WHR US Equity,3402,3402,BBG000BWSV34,WHIRLPOOL CORP,WHIRLPOOL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,6011360000,1188601.111,1,110.01,0,0,,0,Equity,BBG000BWSV34 FIGI,S5COND Index,110.01,0,1,0,0,0,0,6011360000,Mid,0.001648997,-43123.92
2/21/2024,INDMF,WHIRLPOOL CORP,WHR,NED,-301471.97,WHR US Equity,-2729,110.01,-1664.69,Common Stock,-300217.29,1,WHR US Equity,WHR US Equity,3402,3402,BBG000BWSV34,WHIRLPOOL CORP,WHIRLPOOL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,6011360000,1188601.111,1,110.01,0,0,,0,Equity,BBG000BWSV34 FIGI,S5COND Index,110.01,0,1,0,0,0,0,6011360000,Mid,0.011479882,-300217.29
2/21/2024,INDSH,WHIRLPOOL CORP,WHR,NED,-2104687.25,WHR US Equity,-19035,110.01,-11611.35,Common Stock,-2094040.35,1,WHR US Equity,WHR US Equity,3402,3402,BBG000BWSV34,WHIRLPOOL CORP,WHIRLPOOL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Household Durables,6011360000,1188601.111,1,110.01,0,0,,0,Equity,BBG000BWSV34 FIGI,S5COND Index,110.01,0,1,0,0,0,0,6011360000,Mid,0.080073121,-2094040.35
2/21/2024,ANSWY,WAL-MART STORES INC,WMT,Strat,-1107112.51,WMT US Equity,-6227,173.7,13450.32,Common Stock,-1081629.9,1,WMT US Equity,WMT US Equity,3406,3406,BBG000BWXBC2,WALMART INC,WALMART INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,4.67641E+11,5917897.613,1,173.7,0,0,,0,Equity,BBG000BWXBC2 FIGI,S5CONS Index,173.7,0,1,0,0,0,0,4.67641E+11,Large,0.005261159,-1081629.9
2/21/2024,INTERVALMASTERFUND,WAL-MART STORES INC,WMT,Strat,-319881.78,WMT US Equity,-1798,173.7,4761.92,Common Stock,-312312.6,1,WMT US Equity,WMT US Equity,3406,3406,BBG000BWXBC2,WALMART INC,WALMART INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,4.67641E+11,5917897.613,1,173.7,0,0,,0,Equity,BBG000BWXBC2 FIGI,S5CONS Index,173.7,0,1,0,0,0,0,4.67641E+11,Large,0.001519121,-312312.6
2/21/2024,TBMF,WAL-MART STORES INC,WMT,Strat,-394248.06,WMT US Equity,-2216,173.7,5872.14,Common Stock,-384919.2,1,WMT US Equity,WMT US Equity,3406,3406,BBG000BWXBC2,WALMART INC,WALMART INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Staples,Food & Staples Retailing,4.67641E+11,5917897.613,1,173.7,0,0,,0,Equity,BBG000BWXBC2 FIGI,S5CONS Index,173.7,0,1,0,0,0,0,4.67641E+11,Large,0.001872287,-384919.2
2/21/2024,RPMF,WR BERKLEY CORP,WRB,Strat,549404.13,WRB US Equity,7963,83.48,11732.35,Common Stock,664751.24,1,WRB US Equity,WRB US Equity,267,267,BBG000BD1HP2,WR BERKLEY CORP,WR BERKLEY CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Insurance,21416380000,1183397.345,1,83.48,0,0,,0,Equity,BBG000BD1HP2 FIGI,S5FINL Index,83.48,0,1,0,0,0,0,21416380000,Large,0.033644659,664751.24
2/21/2024,INTERVALMASTERFUND,WATSCO INC,WSO,NED,-36120.95,WSO US Equity,-93,379.87,-182.28,Common Stock,-35327.91,1,WSO US Equity,WSO US Equity,3669,3669,BBG000DJN7L9,WATSCO INC,WATSCO INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,15025380000,334901.9677,1,379.87,0,0,,0,Equity,BBG000DJN7L9 FIGI,S5INDU Index,379.87,0,1,0,0,0,0,15025380000,Large,0.001388466,-35327.91
2/21/2024,TBMF,WATSCO INC,WSO,NED,-44281.92,WSO US Equity,-114,379.87,-223.44,Common Stock,-43305.18,1,WSO US Equity,WSO US Equity,3669,3669,BBG000DJN7L9,WATSCO INC,WATSCO INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,15025380000,334901.9677,1,379.87,0,0,,0,Equity,BBG000DJN7L9 FIGI,S5INDU Index,379.87,0,1,0,0,0,0,15025380000,Large,0.001701991,-43305.18
2/21/2024,INDSH,WATSCO INC,WSO,NED,-1745125.12,WSO US Equity,-4492,379.87,-8804.32,Common Stock,-1706376.04,1,WSO US Equity,WSO US Equity,3669,3669,BBG000DJN7L9,WATSCO INC,WATSCO INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,15025380000,334901.9677,1,379.87,0,0,,0,Equity,BBG000DJN7L9 FIGI,S5INDU Index,379.87,0,1,0,0,0,0,15025380000,Large,0.067064401,-1706376.04
2/21/2024,INDMF,WATSCO INC,WSO,NED,-250191.31,WSO US Equity,-644,379.87,-1262.24,Common Stock,-244636.28,1,WSO US Equity,WSO US Equity,3669,3669,BBG000DJN7L9,WATSCO INC,WATSCO INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,15025380000,334901.9677,1,379.87,0,0,,0,Equity,BBG000DJN7L9 FIGI,S5INDU Index,379.87,0,1,0,0,0,0,15025380000,Large,0.009614754,-244636.28
2/21/2024,RPMF,WINTRUST FINANCIAL CORP,WTFC,Strat,227433.99,WTFC US Equity,2953,96.44,272.77,Common Stock,284787.32,1,WTFC US Equity,WTFC US Equity,269,269,BBG000HD3DW5,WINTRUST FINANCIAL CORP,WINTRUST FINANCIAL CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,5906340000,430016.8276,1,96.44,0,0,,0,Equity,BBG000HD3DW5 FIGI,S5FINL Index,96.44,0,1,0,0,0,0,5906340000,Mid,0.034335866,284787.32
2/21/2024,RPMF,WILLIS TOWERS WATSON PLC,WTW,Strat,455206.25,WTW US Equity,1770,275,-1007.94,Common Stock,486750,1,WTW US Equity,WTW US Equity,3715,3715,BBG000DY6735,WW INTERNATIONAL INC,WW INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Diversified Consumer Services,275600000,3363745.429,1,275,0,0,,0,Equity,BBG000DY6735 FIGI,S5COND Index,275,0,1,0,0,0,0,275600000,Small,0.002630996,486750
2/21/2024,INDMF,WESCO INTERNATIONAL INC,WCC,NED,548964.47,WCC US Equity,3822,142.55,-9430.06,Common Stock,544826.1,1,WCC US Equity,WCC US Equity,3625,3625,BBG000D0FNV3,WESCO INTERNATIONAL INC,WESCO INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,7263440000,630863.871,1,142.55,0,0,,0,Equity,BBG000D0FNV3 FIGI,S5INDU Index,142.55,0,1,0,0,0,0,7263440000,Mid,0.030291797,544826.1
2/21/2024,INDSH,WESCO INTERNATIONAL INC,WCC,NED,3829261.91,WCC US Equity,26661,142.55,-65779.78,Common Stock,3800525.55,1,WCC US Equity,WCC US Equity,3625,3625,BBG000D0FNV3,WESCO INTERNATIONAL INC,WESCO INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,7263440000,630863.871,1,142.55,0,0,,0,Equity,BBG000D0FNV3 FIGI,S5INDU Index,142.55,0,1,0,0,0,0,7263440000,Mid,0.211305491,3800525.55
2/21/2024,INTERVALMASTERFUND,WESCO INTERNATIONAL INC,WCC,Strat,191700.69,WCC US Equity,1348,142.55,456.71,Common Stock,192157.4,1,WCC US Equity,WCC US Equity,3625,3625,BBG000D0FNV3,WESCO INTERNATIONAL INC,WESCO INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,7263440000,630863.871,1,142.55,0,0,,0,Equity,BBG000D0FNV3 FIGI,S5INDU Index,142.55,0,1,0,0,0,0,7263440000,Mid,0.010683763,192157.4
2/21/2024,INTERVALMASTERFUND,WESCO INTERNATIONAL INC,WCC,NED,78911.28,WCC US Equity,549,142.55,-1354.59,Common Stock,78259.95,1,WCC US Equity,WCC US Equity,3625,3625,BBG000D0FNV3,WESCO INTERNATIONAL INC,WESCO INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,7263440000,630863.871,1,142.55,0,0,,0,Equity,BBG000D0FNV3 FIGI,S5INDU Index,142.55,0,1,0,0,0,0,7263440000,Mid,0.004351176,78259.95
2/21/2024,TBMF,WESCO INTERNATIONAL INC,WCC,NED,97240.17,WCC US Equity,677,142.55,-1670.55,Common Stock,96506.35,1,WCC US Equity,WCC US Equity,3625,3625,BBG000D0FNV3,WESCO INTERNATIONAL INC,WESCO INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,7263440000,630863.871,1,142.55,0,0,,0,Equity,BBG000D0FNV3 FIGI,S5INDU Index,142.55,0,1,0,0,0,0,7263440000,Mid,0.005365658,96506.35
2/21/2024,TBMF,WESCO INTERNATIONAL INC,WCC,Strat,236497.23,WCC US Equity,1663,142.55,563.42,Common Stock,237060.65,1,WCC US Equity,WCC US Equity,3625,3625,BBG000D0FNV3,WESCO INTERNATIONAL INC,WESCO INTERNATIONAL INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Trading Companies & Distributo,7263440000,630863.871,1,142.55,0,0,,0,Equity,BBG000D0FNV3 FIGI,S5INDU Index,142.55,0,1,0,0,0,0,7263440000,Mid,0.01318034,237060.65
2/21/2024,RPMF,WALKER & DUNLOP INC,WD,Strat,-4560.04,WD US Equity,-30,93.95,12.6,Common Stock,-2818.5,1,WD US Equity,WD US Equity,3912,3912,BBG000K8K0L3,WALKER & DUNLOP INC,WALKER & DUNLOP INC,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Thrifts & Mortgage Finance,3142640000,184902.7241,1,93.95,0,0,,0,Equity,BBG000K8K0L3 FIGI,S5FINL Index,93.95,0,1,0,0,0,0,3142640000,Mid,0.000811237,-2818.5
2/21/2024,ANSWY,WORKDAY INC-CLASS A,WDAY,Strat,-1635121.64,WDAY US Equity,-5748,298.96,17358.96,Common Stock,-1718422.08,1,WDAY US Equity,WDAY US Equity,4143,4143,BBG000VC0T95,WORKDAY INC-CLASS A,WORKDAY INC-CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,Software,78626480000,1235890.71,1,298.96,0,0,,0,Equity,BBG000VC0T95 FIGI,S5INFT Index,298.96,0,1,0,0,0,0,78626480000,Large,0.023254483,-1718422.08
2/21/2024,INDSH,WERNER ENTERPRISES INC,WERN,NED,-2477592.93,WERN US Equity,-60512,40.46,-34515.49,Common Stock,-2448315.52,1,WERN US Equity,WERN US Equity,265,265,BBG000BWPP85,WERNER ENTERPRISES INC,WERNER ENTERPRISES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,2566970000,546732.069,1,40.46,0,0,,0,Equity,BBG000BWPP85 FIGI,S5INDU Index,40.46,0,1,0,0,0,0,2566970000,Mid,0.553397207,-2448315.52
2/21/2024,INDMF,WERNER ENTERPRISES INC,WERN,NED,-359214.24,WERN US Equity,-8675,40.46,-4948.14,Common Stock,-350990.5,1,WERN US Equity,WERN US Equity,265,265,BBG000BWPP85,WERNER ENTERPRISES INC,WERNER ENTERPRISES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,2566970000,546732.069,1,40.46,0,0,,0,Equity,BBG000BWPP85 FIGI,S5INDU Index,40.46,0,1,0,0,0,0,2566970000,Mid,0.079335021,-350990.5
2/21/2024,RPMF,WERNER ENTERPRISES INC,WERN,Strat,-429519.91,WERN US Equity,-10506,40.46,-5900.1,Common Stock,-425072.76,1,WERN US Equity,WERN US Equity,265,265,BBG000BWPP85,WERNER ENTERPRISES INC,WERNER ENTERPRISES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,2566970000,546732.069,1,40.46,0,0,,0,Equity,BBG000BWPP85 FIGI,S5INDU Index,40.46,0,1,0,0,0,0,2566970000,Mid,0.096079969,-425072.76
2/21/2024,INTERVALMASTERFUND,WERNER ENTERPRISES INC,WERN,NED,-51648.88,WERN US Equity,-1246,40.46,-710.7,Common Stock,-50413.16,1,WERN US Equity,WERN US Equity,265,265,BBG000BWPP85,WERNER ENTERPRISES INC,WERNER ENTERPRISES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,2566970000,546732.069,1,40.46,0,0,,0,Equity,BBG000BWPP85 FIGI,S5INDU Index,40.46,0,1,0,0,0,0,2566970000,Mid,0.011394978,-50413.16
2/21/2024,TBMF,WERNER ENTERPRISES INC,WERN,NED,-63724.73,WERN US Equity,-1535,40.46,-875.56,Common Stock,-62106.1,1,WERN US Equity,WERN US Equity,265,265,BBG000BWPP85,WERNER ENTERPRISES INC,WERNER ENTERPRISES INC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Road & Rail,2566970000,546732.069,1,40.46,0,0,,0,Equity,BBG000BWPP85 FIGI,S5INDU Index,40.46,0,1,0,0,0,0,2566970000,Mid,0.014037955,-62106.1
2/21/2024,TBMF,WAYFAIR INC- CLASS A,W,Strat,560658.56,W US Equity,11084,48.78,-6463.51,Common Stock,540677.52,1,W US Equity,W US Equity,4184,4184,BBG001B17MV2,WAYFAIR INC- CLASS A,WAYFAIR INC- CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Internet & Direct Marketing Re,5753470000,4400520.097,1,48.78,0,0,,0,Equity,BBG001B17MV2 FIGI,S5COND Index,48.78,0,1,0,0,0,0,5753470000,Mid,0.012593966,540677.52
2/21/2024,INTERVALMASTERFUND,WAYFAIR INC- CLASS A,W,Strat,458613.05,W US Equity,8990,48.78,-5241.43,Common Stock,438532.2,1,W US Equity,W US Equity,4184,4184,BBG001B17MV2,WAYFAIR INC- CLASS A,WAYFAIR INC- CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Internet & Direct Marketing Re,5753470000,4400520.097,1,48.78,0,0,,0,Equity,BBG001B17MV2 FIGI,S5COND Index,48.78,0,1,0,0,0,0,5753470000,Mid,0.010214702,438532.2
2/21/2024,SBMF,WAYFAIR INC- CLASS A,W,Strat,582737.11,W US Equity,10017,48.78,-18819.88,Common Stock,488629.26,1,W US Equity,W US Equity,4184,4184,BBG001B17MV2,WAYFAIR INC- CLASS A,WAYFAIR INC- CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Internet & Direct Marketing Re,5753470000,4400520.097,1,48.78,0,0,,0,Equity,BBG001B17MV2 FIGI,S5COND Index,48.78,0,1,0,0,0,0,5753470000,Mid,0.011381609,488629.26
2/21/2024,SBNR,WAYFAIR INC- CLASS A,W,Strat,5645887.06,W US Equity,101786,48.78,-191223.39,Common Stock,4965121.08,1,W US Equity,W US Equity,4184,4184,BBG001B17MV2,WAYFAIR INC- CLASS A,WAYFAIR INC- CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Internet & Direct Marketing Re,5753470000,4400520.097,1,48.78,0,0,,0,Equity,BBG001B17MV2 FIGI,S5COND Index,48.78,0,1,0,0,0,0,5753470000,Mid,0.115652239,4965121.08
2/21/2024,ANSWY,WAYFAIR INC- CLASS A,W,Strat,1022827.37,W US Equity,18203,48.78,-30945.1,Common Stock,887942.34,1,W US Equity,W US Equity,4184,4184,BBG001B17MV2,WAYFAIR INC- CLASS A,WAYFAIR INC- CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,Internet & Direct Marketing Re,5753470000,4400520.097,1,48.78,0,0,,0,Equity,BBG001B17MV2 FIGI,S5COND Index,48.78,0,1,0,0,0,0,5753470000,Mid,0.020682782,887942.34
2/21/2024,RPMF,WESTERN ALLIANCE BANCORP,WAL,Strat,-36719.59,WAL US Equity,-617,58.41,1055.07,Common Stock,-36038.97,1,WAL US Equity,WAL US Equity,262,262,BBG000Q1KFH4,WESTERN ALLIANCE BANCORP,WESTERN ALLIANCE BANCORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,6395890000,1731236.903,1,58.41,0,0,,0,Equity,BBG000Q1KFH4 FIGI,S5FINL Index,58.41,0,1,0,0,0,0,6395890000,Mid,0.001781963,-36038.97
2/21/2024,RPMF,TRANE TECHNOLOGIES PLC,TT,Strat,554194.92,TT US Equity,2137,276.57,871.07,Common Stock,591030.09,1,TT US Equity,TT US Equity,328,328,BBG000BM6788,TRANE TECHNOLOGIES PLC,TRANE TECHNOLOGIES PLC,Common Stock,Common Stock,UNITED STATES,USD,1,Industrials,Machinery,62801360000,1083791.633,1,276.57,0,0,,0,Equity,BBG000BM6788 FIGI,S5INDU Index,276.57,0,1,0,0,0,0,62801360000,Large,0.009858906,591030.09
2/21/2024,INTERVALMASTERFUND,TAKE-TWO INTERACTIVE SOFTWRE,TTWO,Strat,225910.77,TTWO US Equity,1786,151.11,-1482.38,Common Stock,269882.46,1,TTWO US Equity,TTWO US Equity,248,248,BBG000BS1YV5,TAKE-TWO INTERACTIVE SOFTWRE,TAKE-TWO INTERACTIVE SOFTWRE,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Entertainment,25777310000,1511185.903,1,151.11,0,0,,0,Equity,BBG000BS1YV5 FIGI,S5TELS Index,151.11,0,1,0,0,0,0,25777310000,Large,0.005909266,269882.46
2/21/2024,TBMF,TAKE-TWO INTERACTIVE SOFTWRE,TTWO,Strat,275174.88,TTWO US Equity,2202,151.11,-1827.66,Common Stock,332744.22,1,TTWO US Equity,TTWO US Equity,248,248,BBG000BS1YV5,TAKE-TWO INTERACTIVE SOFTWRE,TAKE-TWO INTERACTIVE SOFTWRE,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Entertainment,25777310000,1511185.903,1,151.11,0,0,,0,Equity,BBG000BS1YV5 FIGI,S5TELS Index,151.11,0,1,0,0,0,0,25777310000,Large,0.007285669,332744.22
2/21/2024,ANSWY,TAKE-TWO INTERACTIVE SOFTWRE,TTWO,Strat,1210689.99,TTWO US Equity,7664,151.11,-6361.12,Common Stock,1158107.04,1,TTWO US Equity,TTWO US Equity,248,248,BBG000BS1YV5,TAKE-TWO INTERACTIVE SOFTWRE,TAKE-TWO INTERACTIVE SOFTWRE,Common Stock,Common Stock,UNITED STATES,USD,1,Communication Services,Entertainment,25777310000,1511185.903,1,151.11,0,0,,0,Equity,BBG000BS1YV5 FIGI,S5TELS Index,151.11,0,1,0,0,0,0,25777310000,Large,0.025357568,1158107.04
2/21/2024,RPMF,VISA INC-CLASS A SHARES,V,Strat,-1184442.23,V US Equity,-4355,276.76,-6990.35,Common Stock,-1205289.8,1,V US Equity,V US Equity,4016,4016,BBG000PSKYX7,VISA INC-CLASS A SHARES,VISA INC-CLASS A SHARES,Common Stock,Common Stock,UNITED STATES,USD,1,Information Technology,IT Services,5.704E+11,5453826.484,1,276.76,0,0,,0,Equity,BBG000PSKYX7 FIGI,S5INFT Index,276.76,0,1,0,0,0,0,5.704E+11,Large,0.00399261,-1205289.8
2/21/2024,ANSWY,VEEVA SYSTEMS INC-CLASS A,VEEV,Strat,-317526.48,VEEV US Equity,-1533,216.37,3663.87,Common Stock,-331695.21,1,VEEV US Equity,VEEV US Equity,4191,4191,BBG001CGB489,VEEVA SYSTEMS INC-CLASS A,VEEVA SYSTEMS INC-CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Health Care,Health Care Technology,37975870000,966144.3548,1,216.37,0,0,,0,Equity,BBG001CGB489 FIGI,S5HLTH Index,216.37,0,1,0,0,0,0,37975870000,Large,0.007933597,-331695.21
2/21/2024,SBNR,VF CORP,VFC,Strat,-1828215.09,VFC US Equity,-118179,15.97,27181.17,Common Stock,-1887318.63,1,VFC US Equity,VFC US Equity,3387,3387,BBG000BWCKB6,VF CORP,VF CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",6209390000,8415416.452,1,15.97,0,0,,0,Equity,BBG000BWCKB6 FIGI,S5COND Index,15.97,0,1,0,0,0,0,6209390000,Mid,0.070215776,-1887318.63
2/21/2024,SBMF,VF CORP,VFC,Strat,-179930.67,VFC US Equity,-11631,15.97,2675.13,Common Stock,-185747.07,1,VFC US Equity,VFC US Equity,3387,3387,BBG000BWCKB6,VF CORP,VF CORP,Common Stock,Common Stock,UNITED STATES,USD,1,Consumer Discretionary,"Textiles, Apparel & Luxury Goo",6209390000,8415416.452,1,15.97,0,0,,0,Equity,BBG000BWCKB6 FIGI,S5COND Index,15.97,0,1,0,0,0,0,6209390000,Mid,0.006910531,-185747.07
2/21/2024,RPMF,VIRTU FINANCIAL INC-CLASS A,VIRT,Strat,-66299.64,VIRT US Equity,-3267,16.68,359.37,Common Stock,-54493.56,1,VIRT US Equity,VIRT US Equity,258,258,BBG0064N2T78,VIRTU FINANCIAL INC-CLASS A,VIRTU FINANCIAL INC-CLASS A,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Capital Markets,2637360000,1157030.806,1,16.68,0,0,,0,Equity,BBG0064N2T78 FIGI,S5FINL Index,16.68,0,1,0,0,0,0,2637360000,Mid,0.014118034,-54493.56
2/21/2024,RPMF,VALLEY NATIONAL BANCORP,VLY,Strat,-287630.67,VLY US Equity,-28916,8.28,1338.09,Common Stock,-239424.48,1,VLY US Equity,VLY US Equity,259,259,BBG000D4YTR6,VALLEY NATIONAL BANCORP,VALLEY NATIONAL BANCORP,Common Stock,Common Stock,UNITED STATES,USD,1,Financials,Banks,4203840000,6321769.069,1,8.28,0,0,,0,Equity,BBG000D4YTR6 FIGI,S5FINL Index,8.28,0,1,0,0,0,0,4203840000,Mid,0.022870181,-239424.48
